paper_id,source_title,canonical_title,keyword,review_decision,analysis_unit_type,source_pdf_path,source_pdf_sha256,canonical_pdf_path,canonical_pdf_sha256,page_count,text_source,canonical_text_path,canonical_text_sha256,canonical_text_chars,canonical_paragraph_count,abstract_present,analysis_ready,status,notes
3c0bd4608ae9,Reflections on Architecture Design Education: The Integrated Design Paradigm,Reflections on Architecture Design Education: The Integrated Design Paradigm,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3c0bd4608ae9.pdf,994e97fe2d36dd7c8dfb50cfd642913ec455ddcdd53a0b26f12e4e5020984919,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3c0bd4608ae9.pdf,994e97fe2d36dd7c8dfb50cfd642913ec455ddcdd53a0b26f12e4e5020984919,13,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/3c0bd4608ae9.txt,dc174668dc03eb90f4c3b5d1377711a0f146e20b8fc6e8d273c70734c966fdd1,35795,186,True,True,analysis_ready,
3c8744e515fd,Advancing Design Knowledge Reuse: A Framework for Circular Design Principles,Advancing Design Knowledge Reuse: A Framework for Circular Design Principles,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3c8744e515fd.pdf,e91d2ae38c195494a60a6957af260d3b96f76b9c848f30e32932446b0b0def6b,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3c8744e515fd.pdf,e91d2ae38c195494a60a6957af260d3b96f76b9c848f30e32932446b0b0def6b,32,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/3c8744e515fd.txt,f0950e3c39dcd9b6f71c83744c057dacfbba2dceb9ae129cc3d64a5159cbbed3,128977,522,True,True,analysis_ready,
3dbca777664c,Design Principles for Boundary Spanning in Transdisciplinary Design Science Research,Design Principles for Boundary Spanning in Transdisciplinary Design Science Research,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3dbca777664c.pdf,78c6921701e1ee7ae09f9d0298935a91724f6f49707bbd009ad2f0d55d6f6493,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3dbca777664c.pdf,78c6921701e1ee7ae09f9d0298935a91724f6f49707bbd009ad2f0d55d6f6493,12,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/3dbca777664c.txt,177b5c878c12eb2ad797e4319012be6094444051e9963f777f92d84f17bcd84a,35011,182,True,True,analysis_ready,
3e4851eff856,Knowledge transfer in design education: A framework of criteria for design exercises,Knowledge transfer in design education: A framework of criteria for design exercises,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3e4851eff856.pdf,cc0253a6a68d54f58d525a2cfa875f346a7373e71af7515e1995cbde820a4b99,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3e4851eff856.pdf,cc0253a6a68d54f58d525a2cfa875f346a7373e71af7515e1995cbde820a4b99,6,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/3e4851eff856.txt,7c248a560556ebaa8290a891838eba9c0a66b54fa2e0f4eff847f4eb43277b7f,21359,89,True,True,analysis_ready,
3f7b5dc9fc40,Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism,Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3f7b5dc9fc40.pdf,d99dcd39d3b5fb77baf6bb27733cef85cb45fc09cae46bcc293c3044a1a9cab1,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/3f7b5dc9fc40.pdf,d99dcd39d3b5fb77baf6bb27733cef85cb45fc09cae46bcc293c3044a1a9cab1,18,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/3f7b5dc9fc40.txt,f509b74e60dc12b0bbefce7b9e81f4b95b1ed6bb688ad113d6ae3254fa5ec283,86730,408,True,True,analysis_ready,
4000c6073b5d,Design Patterns and Design Principles for Internal Domain-Specific Languages,Design Principles for Internal Domain-Specific Languages: A Pattern Catalog Illustrated by Ruby,Design Patterns,approved_single,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4000c6073b5d.pdf,33f49526c2f99d816290d24196add25fc237addcca062453efdb498fc4054e54,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4000c6073b5d.pdf,33f49526c2f99d816290d24196add25fc237addcca062453efdb498fc4054e54,35,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4000c6073b5d.txt,712d878514700d436b4fe86418af9e90177751b588d8920c161177833fbb653b,105105,481,True,True,analysis_ready,Visually verified: page 1 is the target title page and page 35 completes the references. The official PDF title is 'Design Principles for Internal Domain-Specific Languages: A Pattern Catalog Illustrated by Ruby'; the source CSV title is a variant and should be normalized in the canonical manifest.
40034332988c,Redesigning the rationale for design rationale,Redesigning the rationale for design rationale,Design rationale,approved_chapter,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40034332988c.pdf,c50027aab11a19cdb330e7fa5c339250f57490c9a2094f2d0b41b660b41e6ba3,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40034332988c.pdf,c50027aab11a19cdb330e7fa5c339250f57490c9a2094f2d0b41b660b41e6ba3,9,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/40034332988c.txt,95f6a69a3d5c4e9335964cf832c40a5f57eadd6ea46647dbe22c1a8f227ba9cf,23875,137,True,True,analysis_ready,"Visually verified: page 31 ends the previous paper, page 32 is the target title page, page 40 ends with references, and page 41 begins the next paper."
4025e28730c1,Conceptual foundations of design problem solving,Conceptual foundations of design problem solving,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4025e28730c1.pdf,29831016afb6ea700b5b5b660246aead63ef7e111fe942d859469b1ac85438c6,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4025e28730c1.pdf,29831016afb6ea700b5b5b660246aead63ef7e111fe942d859469b1ac85438c6,11,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4025e28730c1.txt,1e14390d136ca0633c1a6e85aeec89c89b28b16bcd51ab0e91552486f097be2e,65994,364,True,True,analysis_ready,
40668e23fbab,Dimensions of knowledge in prototyping: A review and characterisation of prototyping methods and their contributions to design knowledge,Dimensions of knowledge in prototyping: A review and characterisation of prototyping methods and their contributions to design knowledge,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40668e23fbab.pdf,8db530edc9af0b2b4363f7710f14079a5f4e5ddabbe4722a43872bea5c56f63c,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40668e23fbab.pdf,8db530edc9af0b2b4363f7710f14079a5f4e5ddabbe4722a43872bea5c56f63c,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/40668e23fbab.txt,468f1fa2e59b50b2c58cec7bef2cf750a76c62db7745b890a0869a5a5d79ff1e,38630,157,True,True,analysis_ready,
40a2d86cd488,Elements of a design method - a basis for describing and evaluating design methods,Elements of a design method - a basis for describing and evaluating design methods,Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40a2d86cd488.pdf,4023f83b0a0e3a4c2b06f19d526c8b7246dda6f623b8e01016cddbb3bb2289a6,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/40a2d86cd488.pdf,4023f83b0a0e3a4c2b06f19d526c8b7246dda6f623b8e01016cddbb3bb2289a6,28,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/40a2d86cd488.txt,9dee4b5a51f2359e765641cf7134c9aa22b0fcfdbcb2f5abb8cf2df4d9420437,93660,448,True,True,analysis_ready,
41443180c5b4,"Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda","Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda",Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/41443180c5b4.pdf,2d8f494df17c85c6693b778cae4fe2262b90d949dc078424026134fee5e81186,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/41443180c5b4.pdf,2d8f494df17c85c6693b778cae4fe2262b90d949dc078424026134fee5e81186,19,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/41443180c5b4.txt,e34c4f1d4f88737e87d25ae10f8ecb037f0f311b65a425cff64373dcc20bf992,99855,445,True,True,analysis_ready,
421030e9786e,Unpacking Human-AI interactions: From Interaction Primitives to a Design Space,Unpacking Human-AI interactions: From Interaction Primitives to a Design Space,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/421030e9786e.pdf,72f015606fa11ebad6601a71e115d2c99600129dafe78ee0f9f880056625bfe3,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/421030e9786e.pdf,72f015606fa11ebad6601a71e115d2c99600129dafe78ee0f9f880056625bfe3,51,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/421030e9786e.txt,9e9c8ccdc0edb293889f5aa18720b70ccb82598826e832351fdeba337628a266,206217,846,True,True,analysis_ready,
42c66c187222,Toward an effective approach to collaboration education: A taxonomy for game design,Toward an effective approach to collaboration education: A taxonomy for game design,Design principles,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/42c66c187222.pdf,baf3423a36a43ccf4f4086cfcdc22133179ad296771b78d4be90fb651c9c6511,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/42c66c187222.pdf,baf3423a36a43ccf4f4086cfcdc22133179ad296771b78d4be90fb651c9c6511,4,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/42c66c187222.txt,558b69eae7807a94b730ff256fea7a0e5268b3ac5d8495ee34a55019ebe57cd9,26297,121,True,True,analysis_ready,
42ca56313883,"Architecture, design, implementation","Architecture, design, implementation",Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/42ca56313883.pdf,e623bf87bc7dfcb6b067bf2f0677fae468585fb4e2509a77259e913a0f08d7ae,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/42ca56313883.pdf,e623bf87bc7dfcb6b067bf2f0677fae468585fb4e2509a77259e913a0f08d7ae,11,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/42ca56313883.txt,cdfbdc6bffd1c11ff6ff3fde1c7b0fe40f762f0258d81c4f0cd0b6dabf0c1c58,46857,226,True,True,analysis_ready,
43856ed76df1,Hybrid Prototyping: Pure Theory or a Practical Solution to Accelerating Prototyping Tasks?,Hybrid Prototyping: Pure Theory or a Practical Solution to Accelerating Prototyping Tasks?,Design Rules,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43856ed76df1.pdf,62d7cc4ae13d9dd03735fdde8b09808f4e8046bdff695699decc8688ea0cf01c,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43856ed76df1.pdf,62d7cc4ae13d9dd03735fdde8b09808f4e8046bdff695699decc8688ea0cf01c,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/43856ed76df1.txt,a1a3197769ed12983da6131cbb68a910b6ef830261a42ac19b4f4c9dda0e304d,39144,178,True,True,analysis_ready,
43b79273fd70,The Landscape of Envisioning and Speculative Design Methods for Sustainable Mobility Futures,The Landscape of Envisioning and Speculative Design Methods for Sustainable Mobility Futures,Design methods,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43b79273fd70.pdf,233d6e5f090b6a8397e422cae3a895a6a8fe09b3c423b2737d0da7e90bcd9c2b,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43b79273fd70.pdf,233d6e5f090b6a8397e422cae3a895a6a8fe09b3c423b2737d0da7e90bcd9c2b,24,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/43b79273fd70.txt,f8366bf2c49b28a5f39f43d9b0cf3b384486fb1a2bd9dce493f937e28463b7e3,101719,455,True,True,analysis_ready,
43fee329f83e,Process design theory for digital information services,Process design theory for digital information services,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43fee329f83e.pdf,6ad8be38ffb4349854d5544b55e8b740d3dbb29d6302ebb0d4f5cac3b4f0fd16,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/43fee329f83e.pdf,6ad8be38ffb4349854d5544b55e8b740d3dbb29d6302ebb0d4f5cac3b4f0fd16,14,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/43fee329f83e.txt,3a01159da373f28960058cbbafdc88557f71ae244b22a1e478a8af2f2cb2c27d,35609,185,True,True,analysis_ready,
44848ca19e31,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems","Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems",Design principles,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/44848ca19e31.pdf,b6ae588c221db3c1bfa8acb158009e4f2eae185485f1d7f0673af5250d7f5b1f,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/44848ca19e31.pdf,b6ae588c221db3c1bfa8acb158009e4f2eae185485f1d7f0673af5250d7f5b1f,4,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/44848ca19e31.txt,e43bf43440a76f7d4f638ecb0cfad3cbf9c21e91655695e8df153d5e15fd57ff,20763,102,True,True,analysis_ready,
4567075d70b4,Making Argumentation Serve Design,Making Argumentation Serve Design,Design rationale,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4567075d70b4.pdf,c9ebfcd2abe3294adbcbd93e576fc7b09a3bbda5e88113539a92905892102b57,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4567075d70b4.pdf,c9ebfcd2abe3294adbcbd93e576fc7b09a3bbda5e88113539a92905892102b57,27,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4567075d70b4.txt,f9ecb2688424339ca056b58e3ccb511b502b2b765c68be30b53e7314d4262544,67214,379,True,True,analysis_ready,
462782b1c89b,A taxonomy of 3D occlusion management techniques,A taxonomy of 3D occlusion management techniques,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/462782b1c89b.pdf,06e55639b5b6441b88ae3b64071deb8f0271761a81c9cda970f83d82a4c520d8,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/462782b1c89b.pdf,06e55639b5b6441b88ae3b64071deb8f0271761a81c9cda970f83d82a4c520d8,8,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/462782b1c89b.txt,1cd8a36377cd0ca97c3d9efae32f37889dc8a1948df0de36cbd8e337d04978ec,47670,213,True,True,analysis_ready,
465d28bc8d09,Structured Visualization Design Knowledge for Grounding Generative Reasoning and Situated Feedback,Structured Visualization Design Knowledge for Grounding Generative Reasoning and Situated Feedback,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/465d28bc8d09.pdf,5e6e8f2365cbf84b73db99732e8e7857ecb4e053f41c44e843acb959dc488a33,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/465d28bc8d09.pdf,5e6e8f2365cbf84b73db99732e8e7857ecb4e053f41c44e843acb959dc488a33,16,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/465d28bc8d09.txt,2e45f27e4dfb8af0cc64560292b41b11190ca55336eadbb8adbf70d1d17938d1,92173,482,True,True,analysis_ready,
4691ac0735c4,Transition Designing as Ontological Redirection: Key Principles for Transition-Oriented Futuring,Transition Designing as Ontological Redirection: Key Principles for Transition-Oriented Futuring,Design theory,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4691ac0735c4.pdf,20a3c8523fbd3e8585f6ea0d35ee880f339bfe33a74a523a966cec8a469a7757,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4691ac0735c4.pdf,20a3c8523fbd3e8585f6ea0d35ee880f339bfe33a74a523a966cec8a469a7757,15,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4691ac0735c4.txt,165136320bf62e74c52a6dae10b68bd4cfc87a77d52b93c2c8f77d3e610e4b03,58160,293,True,True,analysis_ready,
470d09e18259,Modular Design Patterns for Systems that Learn and Reason,Modular Design Patterns for Systems that Learn and Reason,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/470d09e18259.pdf,bfd9dc1c97effcdda6abdc4098dcc4e0b9a389f3c5154f88c8a48a2971ccdbb3,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/470d09e18259.pdf,bfd9dc1c97effcdda6abdc4098dcc4e0b9a389f3c5154f88c8a48a2971ccdbb3,20,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/470d09e18259.txt,0c07285015b9f01760ceb0a4616d5c304c1e8407ac6add1039f8bfb48e282621,76310,306,True,True,analysis_ready,
48af90d5dfe7,Design Guidelines for Domain Specific Languages,Design Guidelines for Domain Specific Languages,Design Guidelines,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/48af90d5dfe7.pdf,f251eac1ede004d114c19d44fd66ac7434d0dd38783549aecf3d1fa1b0a550af,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/48af90d5dfe7.pdf,f251eac1ede004d114c19d44fd66ac7434d0dd38783549aecf3d1fa1b0a550af,7,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/48af90d5dfe7.txt,583ed87b4bc2c741b1e6bff8de8d98b383b2e915038d63333f2865e078448160,45043,253,True,True,analysis_ready,
4988843b7543,Design Science Research: Guidance for Crafting and Reporting Design Knowledge Contributions,Design Science Research: Guidance for Crafting and Reporting Design Knowledge Contributions,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4988843b7543.pdf,656b7f9421010561559619fe8c6640331f6bbbc567003ea1eaae1e5fd971fac3,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4988843b7543.pdf,656b7f9421010561559619fe8c6640331f6bbbc567003ea1eaae1e5fd971fac3,17,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4988843b7543.txt,9370a7f3fa6105d17eb05a7456ac10d643b23ece84e413c523588f8fd306adf2,50174,263,True,True,analysis_ready,
498a6aa649eb,Service engineering design patterns,Service engineering design patterns,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/498a6aa649eb.pdf,647c12ee412f8f86c737d503c2f0208e160b012ceed4245cd8f1d8714901c422,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/498a6aa649eb.pdf,647c12ee412f8f86c737d503c2f0208e160b012ceed4245cd8f1d8714901c422,8,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/498a6aa649eb.txt,d4442ff91e2eb38ecff09e7699ab4ef77e24020090918558589be7df87dd4922,33149,159,True,True,analysis_ready,
49d75437fd07,A Framework for Design Patterns in TROPOS,A Framework for Design Patterns in TROPOS,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/49d75437fd07.pdf,6d445eb42a0636ab69ed4dd7d799cf9c145a761ba00a19877f75dbbbaa22d212,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/49d75437fd07.pdf,6d445eb42a0636ab69ed4dd7d799cf9c145a761ba00a19877f75dbbbaa22d212,15,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/49d75437fd07.txt,9ab1438bc86ee1034cf2df4a9775e14ab6f83d2092b26ef35ee53d1d2ebfa8d7,34241,179,True,True,analysis_ready,
49da21b385d7,A Review of Domain Knowledge Representation for Robot Task Planning,A Review of Domain Knowledge Representation for Robot Task Planning,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/49da21b385d7.pdf,582306463f6e60baa1fb22b8bc4fc42614b7d8522ba3f11d7b903879fdc6646f,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/49da21b385d7.pdf,582306463f6e60baa1fb22b8bc4fc42614b7d8522ba3f11d7b903879fdc6646f,8,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/49da21b385d7.txt,72a7e27d5982c329ae3ca57d68921a6f7850858a262522ca7efe9103d74ff9c0,43381,229,True,True,analysis_ready,
4a32a22b0b9c,Modifiers: Increasing richness and nuance of design pattern languages,Modifiers: Increasing richness and nuance of design pattern languages,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a32a22b0b9c.pdf,ec415cd25550499432ccfb957876ecbc58a61c4ed3ef52127840f7643455f2dd,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a32a22b0b9c.pdf,ec415cd25550499432ccfb957876ecbc58a61c4ed3ef52127840f7643455f2dd,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4a32a22b0b9c.txt,d179975569f2b7e64b650549bf50a07af4a39d89836fc31bd5820e9e47b64410,28490,152,True,True,analysis_ready,
4a7432e5a317,Advancing entrepreneurship as a design science: developing additional design principles for effectuation,Advancing entrepreneurship as a design science: developing additional design principles for effectuation,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a7432e5a317.pdf,80ad7eee33890ceb78874639b8f9e1cef417697d49c02243ba1e85a2ff25dc43,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a7432e5a317.pdf,80ad7eee33890ceb78874639b8f9e1cef417697d49c02243ba1e85a2ff25dc43,21,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4a7432e5a317.txt,45222d439784865c3ee9225dd6e1594d4b6584a7797ee6d7ad1634e85f4b0768,102758,514,True,True,analysis_ready,
4a9c96b6c482,Meta patternsma means for capturing the essentials of reusable object-oriented design,Meta patternsma means for capturing the essentials of reusable object-oriented design,Design Patterns,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a9c96b6c482.pdf,64bfbcef1e6fd3834c98220392d5a4791e2aa8390f600cc37864f2330abf9258,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4a9c96b6c482.pdf,64bfbcef1e6fd3834c98220392d5a4791e2aa8390f600cc37864f2330abf9258,13,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4a9c96b6c482.txt,099e96d3b80a129e4801a2f2861037a8a06f23e445ceca07041903a6ec409c0f,30480,168,True,True,analysis_ready,
4ac74ce3f335,Towards a framework for documentation design: an abstract model of computer-mediated activity,Towards a framework for documentation design: an abstract model of computer-mediated activity,Design rationale,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4ac74ce3f335.pdf,176f780665df6373c109ec53a017b56cf61ff4aa26e937b4e3f202a748e40ac0,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4ac74ce3f335.pdf,176f780665df6373c109ec53a017b56cf61ff4aa26e937b4e3f202a748e40ac0,6,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4ac74ce3f335.txt,64feeba22482b3072c0013fa3f3a443877b2077263ab023e6aac8332be8801bf,30000,148,True,True,analysis_ready,
4b599d3e2eb0,Immodest Proposals: Research Through Design and Knowledge,Immodest Proposals: Research Through Design and Knowledge,Design knowledge,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4b599d3e2eb0.pdf,0c8e0d86b1830f8dac2594195d5631ffb98465128d6e04c78c239504465588eb,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4b599d3e2eb0.pdf,0c8e0d86b1830f8dac2594195d5631ffb98465128d6e04c78c239504465588eb,10,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4b599d3e2eb0.txt,5df24f3906eafa6547697249aa6b5dcb01b1afe0daaf652c18a10eb11ea4ddf7,61074,241,True,True,analysis_ready,
4c8bdfbd1309,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,Design rationale,,paper,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4c8bdfbd1309.pdf,7ac43ab01ba3df1a5b2977cc9f76a98a1d5e5551c010cc37a59189f26eba5122,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pdf_corpus_459_20260811/4c8bdfbd1309.pdf,7ac43ab01ba3df1a5b2977cc9f76a98a1d5e5551c010cc37a59189f26eba5122,24,pypdf,/Users/baiyixin/Documents/Survey - design knowledge/expanded_pipeline_459_20260811/canonical_text/4c8bdfbd1309.txt,813475a84d5c940812f8ea467fed80adccf0106688efa46c8316ff14b0d9f048,59827,301,True,True,analysis_ready,
