analysis_page,clustering_space,algorithm,configuration,paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
page1,raw,kmeans,kmeans_k2,e7091fbecdfa,Design knowledge,"Utilizing, Producing, and Contributing Design Knowledge in DSR Projects","Drechsler, A. (1); Hevner, A.R. (2)",,"Designing for a Digital and Globalized World. 13th International Conference, DESRIST 2018. Proceedings: LNCS 10844",10.1007/978-3-319-91800-6_6,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1017394065856933,31,False,-1.384246,7.601596,False,0,,
page1,raw,kmeans,kmeans_k2,e763873f823a,Design Patterns,Formalising design patterns,K. Lano; J. Bicarregui; S. Goldsack,1996,FME 1996,,https://www.semanticscholar.org/paper/42d183baa4bedc79c05bc4e3d59a929ce9aab935,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1470973491668701,68,False,2.7568042,3.734682,False,0,,
page1,raw,kmeans,kmeans_k2,e8a17b6120e4,Design knowledge,Designing as reflective conversation with the materials of a design situation,"Schon, D.A. (1)",,Knowledge-Based Systems,10.1016/0950-7051(92)90020-G,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1036093235015869,38,False,0.84264314,6.7594786,False,0,,
page1,raw,kmeans,kmeans_k2,e8f4a7417bf7,Design knowledge,Toward a Method for Design Science Research Meta-Studies to Improve the Reusability of Design Principles,"Khosrawi-Rad, B. (1); Grogorick, L. (1); Strohmann, T. (1); Robra-Bissantz, S. (1)",,"Design Science Research for a Resilient Future: 19th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2024, Proceedings. Lecture Notes in Computer Science (14621)",10.1007/978-3-031-61175-9_13,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1417118310928344,139,False,-1.5049324,7.1683455,False,0,,
page1,raw,kmeans,kmeans_k2,e958310acab5,Design knowledge,"Prescriptive knowledge in IS research: Conceptualizing design principles in terms of materiality, action, and boundary conditions","Chandra, Leona (1); Seidel, Stefan (1); Gregor, Shirley (2)",2015,Proceedings of the Annual Hawaii International Conference on System Sciences,10.1109/HICSS.2015.485,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1272953748703003,97,False,-0.26082972,6.4605417,False,0,,
page1,raw,kmeans,kmeans_k2,e9826a1c57b0,Design Patterns,In Search of Living Law: How Should We Design for (Digital) Legal Interaction?,Riikka Koulu,2024,Digital Society,,https://www.semanticscholar.org/paper/1011c572d0207c2203619839525ce10850c028e4,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1944040656089782,168,False,3.2744062,6.105767,False,0,,
page1,raw,kmeans,kmeans_k2,ec380d04cf61,Design theory,GENERAL DESIGN THEORY.,"Yoshikawa, Hiroyuki (1); Tomiyama, Tetsuo (1); Kumazawa, Masami (1)",1985,"Journal of the Faculty of Engineering, the University of Tokyo, Series A",,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1507078409194946,157,False,-0.7714927,5.6452317,False,0,,
page1,raw,kmeans,kmeans_k2,edde6dc75b19,Design rationale,The language of design: Theory and computation,"Dong, Andy (1)",2009,The Language of Design: Theory and Computation,10.1007/978-1-84882-021-0,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1211645603179931,82,False,0.47877875,6.285159,False,0,,
page1,raw,kmeans,kmeans_k2,ee0a5b26f6dc,Design Guidelines,Formalizing Visualization Design Knowledge as Constraints: Actionable and Extensible Models in Draco,Dominik Moritz; Chenglong Wang; Greg L. Nelson; Halden Lin; Adam M. Smith; Bill Howe; Jeffrey Heer,2018,IEEE Transactions on Visualization and Computer Graphics,,https://www.semanticscholar.org/paper/8db0faf2764f8b578c5d702989d437ff8bea9f14,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.2024336457252502,183,False,-0.41289985,4.007439,False,0,,
page1,raw,kmeans,kmeans_k2,ef3a9300a2f3,Design knowledge,Developing a competency taxonomy for teacher design knowledge in technology-enhanced learning environments: a literature review,Mi Song Kim,2019,Research and Practice in Technology Enhanced Learning,,https://www.semanticscholar.org/paper/b2c846608aefa5aa21c43b4819c02c7bcc295e5c,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1334149837493896,112,False,1.2080116,3.4041257,False,0,,
page1,raw,kmeans,kmeans_k2,f02904f836be,Design methods,Universal Participatory Design: Achievements and Challenges,R. Bonacin; Júlio Cesar dos Reis; M. Baranauskas,2019,,,https://www.semanticscholar.org/paper/06bb9a92fbf53b9d7a93c86acc244c380656fc1f,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1755615472793579,124,False,1.2297733,7.2184277,False,0,,
page1,raw,kmeans,kmeans_k2,f0b2517a04a4,Design Guidelines,Don't Do That! Hunting Down Visual Design Smells in Complex UIs against Design Guidelines,"Yang, Bo and Xing, Zhenchang and Xia, Xin and Chen, Chunyang and Ye, Deheng and Li, Shanping",2021,Proceedings of the 43rd International Conference on Software Engineering,10.1109/icse43902.2021.00075,https://doi.org/10.1109/ICSE43902.2021.00075,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.2474964261054992,221,False,2.8163123,5.373608,False,0,,
page1,raw,kmeans,kmeans_k2,f16832406221,Design methods,A Framework for Systemic Design,A. Ryan,2014,,,https://www.semanticscholar.org/paper/e7cf73c02d6b1359d48322826cd202eb83161e7a,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1067821383476257,41,False,0.31052202,6.0873213,False,0,,
page1,raw,kmeans,kmeans_k2,f1a4dde3d156,Design Patterns,Catalogue of general-purpose software design patterns,"Tichy, Walter F. (1)",1997,"Proceedings of the Conference on Technology of Object-Oriented Languages and Systems, TOOLS",,,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1391808986663818,54,False,2.7173307,5.164071,False,0,,
page1,raw,kmeans,kmeans_k2,f47226c43979,Design methods,The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities,O. Sankowski; Dieter Krause,2023,Applied Sciences,,https://www.semanticscholar.org/paper/e5f6abe0431dd1e20d6c555a3cdf31e1a8d632e9,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1693990230560302,107,False,2.032161,6.8256817,True,10,"- Discussion
The evaluation with the HCM shows patterns and trends with regard to better human-
centredness when using additional methods that can be assigned to the area of human-
centredness in the broadest sense, in contrast to not using any additional method
- This
also corresponds to our deﬁnition from Figure 1 that activities that take place without
direct user interaction but provide information about the user or the context of use are
also to be deﬁned as human-centred, since they are capable of improving human-
- Due to the lack of signiﬁcance of the results, however,
this answer cannot be given conclusively.","Discussion
The evaluation with the HCM shows patterns and trends with regard to better human-
centredness when using additional methods that can be assigned to the area of human-
centredness in the broadest sense, in contrast to not using any additional method."
page1,raw,kmeans,kmeans_k2,f50a79b2d7e1,Design knowledge,Towards scaling expertise with generative AI: design principles for governing AI-Mediated knowledge capture and transfer,"O’Sullivan, Philip (1); Seppälä, Selja (1); Feller, Joseph (1)",2026,Journal of Decision Systems,10.1080/12460125.2026.2669855,,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1766588687896728,128,False,1.621052,5.5256286,True,10,"- Discussion
The Echelon 1 problem theory described in O’Sullivan et al.
- This paper extends that theory 
by deriving four DPs that operationalise its requirements as governance Mechanisms .
- The DPs contribute to 
work on GenAI’s potential for knowledge work (Alavi et al., 2024 ) by specifying testable Mechanisms through 
which conversational interaction, synthesis, and scaffolding can be governed to address documented risks 
(Lee et al., 2025 ; L","Discussion
The Echelon 1 problem theory described in O’Sullivan et al. ( 2025 ), reframed GenAI-mediated transfer as 
a governance design challenge for a probabilistic, non-human intermediary."
page1,raw,kmeans,kmeans_k2,f56243f52335,Design theory,"Theory construction in design research Criteria: Approaches, and methods","Friedman, Ken (1)",2003,Design Studies,10.1016/S0142-694X(03)00039-5,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1021509766578674,33,False,-1.1393232,5.9730167,False,0,,
page1,raw,kmeans,kmeans_k2,f6ba28a6efeb,Design knowledge,ON the HIERARCHICAL LEVELS of DESIGN KNOWLEDGE,"Kolarić, S. (1); Beck, J. (2); Stolterman, E. (3)",2020,Proceedings of the Design Society: DESIGN Conference,10.1017/dsd.2020.330,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1194332838058471,77,False,-0.82179266,7.7880173,True,10,"- Discussion 
With regard to the design theory criteria noted by Le Masson et al.
- It may also function as a “fixed” stable point in design research, in the 
sense that it remains invariant with regard to the design paradigm or design research methodology that 
is considered or used.
- Next, we discuss how the CDH hierarchy rel ates to previously reported design theories.","Discussion 
With regard to the design theory criteria noted by Le Masson et al. (2013) , due to its beneficial 
generality the CDH model has the potential to bring together individuals from different design 
professions and different design research communities and societies, and provide an unifying 
framework (among many other possible unifying frameworks) that may integrate different design 
theories proposed in the past."
page1,raw,kmeans,kmeans_k2,f941f0424e1a,Design Rules,"Design Rules, Volume 2: Chapter 6—The Value Structure of Technologies, Part 1: Mapping Functional Components",Carliss Y. Baldwin,2020,Social Science Research Network,,https://www.semanticscholar.org/paper/abcbcc31184f047ab91479bf2dc56bd1a2def833,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1359235644340515,48,False,1.0816076,4.7957444,False,0,,
page1,raw,kmeans,kmeans_k2,fc4c2b9d38d7,Design knowledge,A framework for supporting architecture knowledge and rationale management,"Babar, Muhammad Ali (1); Gorton, Ian (1); Kitchenham, Barbara (1)",2006,Rationale Management in Software Engineering,10.1007/978-3-540-30998-7_11,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1400002241134643,131,False,-1.536916,4.4692106,True,10,"- Discussion of forces also captures necessary tradeoffs 
and justification for using that pattern, which is considered the DR of that
- The quality attributes (positively or negatively affected) 
are usually described at the end of a pattern’s description.
- We ha ve designed and assessed a template 
(Table 11.1) to document and represent architectural constructs, including 
abstract scenarios, quality attributes, forces, tactics, and usage examples.","Discussion of forces also captures necessary tradeoffs 
and justification for using that pattern, which is considered the DR of that"
page1,raw,kmeans,kmeans_k2,fd05a25a5e94,Design theory,Four Criteria for Design Theories,P. Hodges; Stan Ruecker; C. Scaletsky; Jaime Rivera; R. Faller; A. Geppert,2017,,,https://www.semanticscholar.org/paper/4c0eb75439b4fdadc1743f7ff41d8e9adb2c7eb8,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.0857830643653869,10,False,-0.83917546,6.1006503,False,0,,
page1,raw,kmeans,kmeans_k2,fd2392ff2aff,Design knowledge,Surveying a Landscape of Ethics-Focused Design Methods,"Chivukula, Shruthi Sai (1); Li, Ziqing (2); Pivonka, Anne C. (2); Chen, Jingning (2); Gray, Colin M. (2)",2021,arXiv,10.48550/arXiv.2102.08909,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1448010802268982,148,False,1.0965915,6.315799,False,0,,
page1,raw,kmeans,kmeans_k2,fda0636dbea5,Design knowledge,Design Research: Aesthetic Epistemology and Explanatory Knowledge,P. Murphy,2017,,,https://www.semanticscholar.org/paper/b8368428524409fb5ce01bc510bb3e1c79eff1b9,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1081984043121337,46,False,-1.1520156,6.344635,False,0,,
page1,raw,kmeans,kmeans_k2,fee96194a322,Design principles,Personalising learning: towards a coherent learning design framework,"Zalavra, E. (1); Papanikolaou, K. (2); Dimitriadis, Y. (3); Sgouropoulou, C. (1)",,2022 International Conference on Advanced Learning Technologies (ICALT),10.1109/ICALT55010.2022.00030,,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1651068925857544,94,False,1.323824,3.5766997,False,0,,
page1,raw,kmeans,kmeans_k2,fffe50e033fa,Design knowledge,Activity as the ultimate particular of interaction design,"Waern, Annika (1); Back, Jon (1)",2017,Conference on Human Factors in Computing Systems - Proceedings,10.1145/3025453.3025990,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1537946462631225,161,False,2.0836804,6.8628516,False,0,,
page1,raw,kmeans,kmeans_k2,013a50a2a9b4,Design Patterns,Towards a Pattern Language for Creative Affordances,Zhu Dan; Kohls Christian,2024,European Conference on Pattern Languages of Programs,,https://www.semanticscholar.org/paper/66dfe3ae172704590981a8b8dfd7bb15356ac248,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1654204130172729,96,False,3.832689,4.5820746,False,0,,
page1,raw,kmeans,kmeans_k2,021b68e369b1,Design Patterns,Live Coding Patterns and a Toolkit for Pure Data,Andrew R. Brown,2023,Organised Sound,,https://www.semanticscholar.org/paper/eebd672cfc8af2495a4b3b5bc55787d56654c007,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.2065215706825256,188,False,2.8231473,4.22854,False,0,,
page1,raw,kmeans,kmeans_k2,02c538fcc8a0,Design Patterns,Design patterns for wildlife‐related camera trap image analysis,S. Greenberg; Theresa Godin; J. Whittington,2019,Ecology and Evolution,,https://www.semanticscholar.org/paper/924ed789da77daf2c22dc5dbc5141591e4dceb8e,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1746881008148193,121,False,3.0294266,4.336118,False,0,,
page1,raw,kmeans,kmeans_k2,0334252e4adb,Design knowledge,A post-positivism view of function behaviour structure,"Wang, Wenjuan (1); Duffy, Alex (1); Haffey, Mark (1)",2007,"Proceedings of ICED 2007, the 16th International Conference on Engineering Design",,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1878743171691894,209,False,-1.2085811,6.2721744,False,0,,
page1,raw,kmeans,kmeans_k2,06e8b19b5894,Design theory,Game design values,"Kultima, Annakaisa and Sandovar, Alyea",2016,Proceedings of the 20th International Academic Mindtrek Conference,10.1145/2994310.2994362,https://doi.org/10.1145/2994310.2994362,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1829676628112793,203,False,0.16154438,2.5896087,False,0,,
page1,raw,kmeans,kmeans_k2,07395d6487e7,Design Patterns,Design Patterns for the Development of Electronic Health Record-Driven Phenotype Extraction Algorithms,L. Rasmussen; William K. Thompson; J. Pacheco; A. Kho; D. Carrell; Jyotishman Pathak; P. Peissig; G. Tromp; J. Denny; J. Starren,2014,Journal of Biomedical Informatics,,https://www.semanticscholar.org/paper/eeb1f98309de6932b91712b62bba895e16428683,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1734420657157898,118,False,2.5217452,4.23783,False,0,,
page1,raw,kmeans,kmeans_k2,07efc8033023,Design Guidelines,Scaffolding Complex Learning: The Mechanisms of Structuring and Problematizing Student Work,B. Reiser,2004,The Journal of the Learning Sciences,,https://www.semanticscholar.org/paper/c240f0f654766ce30cf3f6ecad448bb0cceb2402,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.177831768989563,130,False,1.2187066,3.956606,False,0,,
page1,raw,kmeans,kmeans_k2,080c04a1507a,Design knowledge,Caution - Principle Under Construction' a Visual Inquiry Tool for Developing Design Principles,"Möller, F. (1, 2); Schoormann, T. (3); Otto, B. (1, 2)",,"The Next Wave of Sociotechnical Design: 16th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2021, Proceedings. Lecture Notes in Computer Science, Information Systems and Applications, incl. Internet/Web, and HCI (12807)",10.1007/978-3-030-82405-1_23,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.107479989528656,44,False,-0.48086804,6.4853764,False,0,,
page1,raw,kmeans,kmeans_k2,0b002633de00,Design Patterns,A security design pattern taxonomy based on attack patterns: Findings of a systematic literature review,"Wiesauer, Andreas (1); Sametinger, Johannes (1)",2009,"SECRYPT 2009 - International Conference on Security and Cryptography, Proceedings",,,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1590552330017089,80,False,3.4530523,4.199925,False,0,,
page1,raw,kmeans,kmeans_k2,0c3ae5c60e89,Design theory,Logic for accumulation of design science research theory,J. Holmström; T. Tuunanen; J. Kauremaa,2014,,10.1109/HICSS.2014.460,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1168481111526489,64,False,-1.5277961,7.324672,False,0,,
page1,raw,kmeans,kmeans_k2,0c63b5d36c1b,Design knowledge,A User-Oriented Design Knowledge Reuse Model,J. Hao; Yan Yan; Guoxin Wang; Lin Gong; Jianjun Lin,2013,,,https://www.semanticscholar.org/paper/60299c00ce85d14fb2759dbf17bffdd19e2431d7,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1244581937789917,92,False,-1.07081,7.9048295,False,0,,
page1,raw,kmeans,kmeans_k2,102689fab8b6,Design knowledge,A Design Theory for Transparency of Information Privacy Practices,"Dehling, Tobias (1, 2); Sunyaev, Ali (1, 2)",2024,Information Systems Research,10.1287/isre.2019.0239,,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1951417922973632,171,False,-0.4387873,5.1772842,False,0,,
page1,raw,kmeans,kmeans_k2,12a0faff1d0d,Design theory,A new approach of innovative design: An introduction to C-K theory,"Hatchuel, Armand (1); Weil, Benoît (1)",2003,Proceedings of the Design Society: International Conference on Engineering Design,,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1282464265823364,99,False,-1.6441232,5.706301,False,0,,
page1,raw,kmeans,kmeans_k2,12cb05e5e8ec,Design rationale,"The ""physics"" of notations: a scientific approach to designing visual notations in software engineering","Moody, Daniel L.",2010,Proceedings of the 32nd ACM/IEEE International Conference on Software Engineering - Volume 2,10.1145/1810295.1810442,https://doi.org/10.1145/1810295.1810442,0,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, visualization","This exploratory cluster contains 233 papers. Frequent terms include patterns, pattern, design patterns, software, systems, visualization. Representative papers include A conceptual framework for design science research; Towards normal design for safety-critical systems; Analysis patterns.",0.1836801767349243,143,False,-0.20098872,6.2278256,False,0,,
page1,raw,kmeans,kmeans_k2,1499477f6cda,Design principles,Design Principles for Industrie 4.0 Scenarios,M. Hermann; T. Pentek; B. Otto,2016,,10.1109/HICSS.2016.488,,1,Knowledge · Theory · Design Knowledge,"knowledge, theory, design knowledge, research, design theory, hci","This exploratory cluster contains 224 papers. Frequent terms include knowledge, theory, design knowledge, research, design theory, hci. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1755295991897583,200,False,0.43896368,5.631504,False,0,,
