analysis_page,clustering_space,algorithm,configuration,paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
page1,raw,dbscan,dbscan_eps0.193210_ms3,4effa8e553a8,Design knowledge,Toward Engineering Design Principles for HCI,"Long, John (1); Cummaford, Steve (2); Stork, Adam (3)",2022,Synthesis Lectures on Human-Centered Informatics,10.2200/s01172ed1v02y202202hci055,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1644291877746582,251,False,5.4118595,5.421537,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,4fb2c242dfee,Design Patterns,Coupling of design patterns: common practices and their benefits,"McNatt, W.B. (1); Bieman, J.M. (1)",,25th Annual International Computer Software and Applications Conference. COMPSAC 2001,10.1109/CMPSAC.2001.960670,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1563668847084045,228,False,2.1737082,2.9440362,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5000c5049cbd,Design knowledge,Learning design knowledge as generalization,"Li, Heng (1); Wu, Xindong (1)",1998,Cybernetics and Systems,,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2028591036796569,70,False,1.3157288,8.466481,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,50c94f5857d8,Design theory,Eight Components of a Design Theory of Sonification,M. Nees,2019,Proceedings of the 25th International Conference on Auditory Display (ICAD 2019),,https://www.semanticscholar.org/paper/5e41b7e4f9a1804f3369a8815558f7989daff1df,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1881601810455322,306,False,-0.5182766,7.0631304,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5389fb1cc38b,Design methods,Elements of a design method – a basis for describing and evaluating design methods,K. Gericke; C. Eckert; M. Stacey,2022,Design Science,,https://www.semanticscholar.org/paper/c6983d646df77563eea8dc5d05abb895c9c8b87f,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1142439842224121,57,False,0.92530394,5.8782916,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,53adec5acee6,Design knowledge,Mapping design knowledge: 36 years of Design Studies,K. Burns; Jack Ingram; L. Annable,2016,,,https://www.semanticscholar.org/paper/a749b4fe5ef70d2391f17102eab0671f5d3f3dc1,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1292024254798889,110,False,1.5034977,8.136603,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,560be0c20de7,Design frameworks,"Designing for Trust, Progress, and Dignity: A Conceptual Framework for Reliability, Responsiveness, and Relational Quality in AI-Enabled Service Systems",M. Colgate; Orla Colgate,2026,Information,,https://www.semanticscholar.org/paper/51493efcd757168bfe90566436e0982efe07bfd9,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1527117490768432,2,True,1.4483844,4.9110546,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5611cdb5c33a,Design methods,Generating implications for design through design research,"Sas, Corina and Whittaker, Steve and Dow, Steven and Forlizzi, Jodi and Zimmerman, John",2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2556288.2557357,https://doi.org/10.1145/2556288.2557357,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1198978424072265,79,False,0.12054101,7.5789905,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5a05967135ba,Design Patterns,Cross-cultural adaptation of educational design patterns at scale,Carmen Jane Vallis; Huyen Thi Ngoc Nguyen; Adrian Norman,2024,Journal of Work-Applied Management,,https://www.semanticscholar.org/paper/a289e650dcf66ee89360651d91afbb407cca0c77,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2076819539070129,326,False,3.358406,3.8989031,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5a716d80ac6b,Design knowledge,Towards a Method for Design Principle Development in Information Systems,"Möller, F. (1); Guggenberger, T.M. (1); Otto, B. (1)",,"Designing for Digital Transformation. Co-Creating Services with Citizens and Industry. 15th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2020. Proceedings. Lecture Notes in Computer Science (LNCS 12388)",10.1007/978-3-030-64823-7_20,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.0690557956695556,2,True,0.3517696,6.994713,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5a973fb8ae6f,Design theory,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,M. Dadgar; K. D. Joshi,2015,,10.1109/HICSS.2015.388,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2406730651855468,100,False,1.4596771,6.046413,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5b3b013c191d,Design theory,Towards a unified terminology for sonification and visualization,K. Enge; A. Rind; Michael Iber; Robert Höldrich; W. Aigner,2023,Personal and Ubiquitous Computing,,https://www.semanticscholar.org/paper/79f758f21333f7a0a552329d1b8ad8cf8bfd0154,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2593255043029785,339,False,-0.85239524,4.3988934,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5b52ec143fa6,Design theory,The ECC Methodology for Architecture Design Theory and Practices Research,Fathi Bashier,2021,IOP Conference Series: Materials Science and Engineering,,https://www.semanticscholar.org/paper/e2e838097c3370c8b6bf8c86a344609304d86bac,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1271611452102661,102,False,0.63172394,7.1710653,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5ba50396ff25,Design methods,What is a Convention in Interactive Narrative Design?,"Koenitz, H. (1); Roth, C. (1); Dubbelman, T. (1); Knoller, N. (1)",,"Interactive Storytelling. 10th International Conference on Interactive Digital Storytelling, ICIDS 2017. Proceedings: LNCS 10690",10.1007/978-3-319-71027-3_29,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1640514135360717,250,False,-0.28477573,2.9635787,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5c096c480387,Design Rules,User interfaces of information retrieval systems and user friendliness,P. Vilar; M. Žumer,2013,Knjižnica,,https://www.semanticscholar.org/paper/9aa514c3ca92faefeccdf83e91e0ddef127ac487,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17554771900177,22,False,1.9881493,4.5387626,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5f6661254e39,Design Patterns,Ethical Encounters in Design Practice: A Framework Grounded in Practitioner Experience,"\""Oz, Gizem and Dindler, Christian and Gall Krogh, Peter and Lindberg, Sharon",2026,Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems,10.1145/3772318.3791435,https://doi.org/10.1145/3772318.3791435,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1655529737472534,255,False,1.0384253,6.305469,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,5ffd963397c9,Design theory,THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.,"Eder, W.Ernst",1987,,,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1879061460494995,305,False,-0.53716797,6.881439,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,60c69d24c5a3,Design methods,Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework,"Cash, Philip (1); Daalhuizen, Jaap (2); Hekkert, Paul (3)",2023,Design Studies,10.1016/j.destud.2023.101204,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1256551742553711,97,False,0.9353674,5.8413963,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,615169de6f0e,Design Guidelines,From interaction to trajectories: designing coherent journeys through user experiences,"Benford, Steve and Giannachi, Gabriella and Koleva, Boriana and Rodden, Tom",2009,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/1518701.1518812,https://doi.org/10.1145/1518701.1518812,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1752422451972961,19,False,2.4560843,4.972465,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6194ef223969,Design theory,A typology of Urban Design theories and its application to the shared body of knowledge,Hooman Foroughmand Araabi,2015,Urban Design International,,https://www.semanticscholar.org/paper/89914fef1674939de30d51f67c4e54d2aee8e0dd,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.167547345161438,257,False,-0.48889667,7.214023,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,65c31c577170,Design Guidelines,The Rough Mile: Testing a Framework of Immersive Practice,"Spence, Jocelyn and Hazzard, Adrian and McGrath, Sean and Greenhalgh, Chris and Benford, Steve",2017,Proceedings of the 2017 Conference on Designing Interactive Systems,10.1145/3064663.3064756,https://doi.org/10.1145/3064663.3064756,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2150989174842834,83,False,2.4582906,5.003257,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,660ca24145b2,Design frameworks,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,Helen Walmsley-Smith; Lynn Machin; G. Walton,2019,Research in Learning Technology,,https://www.semanticscholar.org/paper/b16b678f10cc89599644f2c85895dbff730b3569,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1767308115959167,24,False,3.606899,4.266842,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,66d4b9b36f31,Design theory,"SHEAFIFICATION AS A DESIGN TECHNIQUE FOR CREATIVE PRESERVATION – PRINCIPLES, ILLUSTRATIONS, AND FIRST APPLICATIONS",P. le Masson; A. Hatchuel; B. Weil,2023,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/d28da3cd68003e5f171ae5f7535602430cfc0ad5,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.237514853477478,338,False,-0.79636467,7.618054,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,677c4dc89d1d,Design Patterns,Elemental design patterns: A formal semantics for composition of OO software architecture,"McC Smith, J. (1); Stotts, D. (1)",2003,"Proceedings - 27th Annual NASA Goddard / IEEE Software Engineering Workshop, SEW 2002",10.1109/SEW.2002.1199472,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1187425255775451,71,False,1.8614287,2.8330095,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,67d72b35ce6b,Design theory,A nascent design theory for explainable intelligent systems,L. Herm; Th. Steinbach; Jonas Wanner; Christian Janiesch,2022,Electronic Markets,,https://www.semanticscholar.org/paper/edb6c93255bbaa879f6d4af173a947a2026ed4c6,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.134402334690094,132,False,-1.1893167,6.5239315,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6aeae7ccf85b,Design knowledge,Toward a Framework for the Design of Interactive Technology for Nature Recreation,Michael D. Jones; Tuomas Kari; Daniel Reich; Barrett Ens; Siyi Liu; Solomon B. Pobee; F. Mueller,2025,International journal of human computer interactions,,https://www.semanticscholar.org/paper/27eb58f9f616fb54aae331fcbec9abdb5496f5e0,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1625053882598877,8,False,2.3034923,5.2328777,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6b9f020cd024,Design knowledge,Design knowledge for decision-making process in a DFX product design approach,"Wang, Keqin (1); Roucoules, Lionel (2); Tong, Shurong (1); Eynard, Benoit (2); Matta, Nada (2)",2008,Global Design to Gain a Competitive Edge: An Holistic and Collaborative Design Approach Based on Computational Tools,10.1007/978-1-84800-239-5_13,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1445314884185791,179,False,1.6482344,8.197832,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6d926f3c4a97,Design knowledge,A domain reference ontology for design science research knowledge bases,"Piest, Jean Paul Sebastian (1); Jales de Oliviera, Victor Benoiston (2); de Alencar Silva, Patrício (2); Ricardo da Cunha, Manoel (2); van Sinderen, Marten (1)",2024,CEUR Workshop Proceedings,,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1795580387115478,294,False,0.72098905,8.653242,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6e06768bb26b,Design methods,Design as Research in Landscape Architecture,S. Nijhuis; Jeroen de Vries,2020,Landscape Journal,,https://www.semanticscholar.org/paper/9ccbde1f4c0beea16f19aefd301adc55e39d9928,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.125592827796936,96,False,0.059329126,7.857045,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6e7959c82d5f,Design knowledge,The anatomy of HCI design patterns,"Kruschitz, Christian (1); Hitz, Martin (1)",2009,"Computation World: Future Computing, Service Computation, Adaptive, Content, Cognitive, Patterns, ComputationWorld 2009",10.1109/ComputationWorld.2009.45,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1170743107795715,69,False,2.4014554,3.3466873,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6ea89aad84f6,Design Procedures,Development of Sustainable Integrated Design Framework for Stream Restoration,Kidoo Park; Kil-Seong Lee,2019,Sustainability,,https://www.semanticscholar.org/paper/2d6d2d98a2743302a62da00967844cdc92ff28c4,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2479901313781738,108,False,-0.012505638,5.8293476,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6f114a6d29d1,Design Rules,Toward a Conceptualization of Organizational Modularity,Ayberk Soyer; U. Asan; Özgür Eriş,2019,"Advances in Logistics, Operations, and Management Science",,https://www.semanticscholar.org/paper/fcc6161b8680d7a12b3a2153bdee6188488ffd1b,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1925516128540039,311,False,0.46757466,4.644624,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,6f73a944b8d6,Design Patterns,Video collaboratories for research and education: An analysis of collaboration design patterns,"Pea, Roy (1); Lindgren, Robb (1)",2008,IEEE Transactions on Learning Technologies,10.1109/TLT.2009.5,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1904311180114746,50,False,3.4225433,4.0900655,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,714b3f6f8ac7,Design methods,Degrees of Interaction: Towards a Classification,H. Achten,2011,Proceedings of the 29th International Conference on Education and Research in Computer Aided Architectural Design in Europe (eCAADe),,https://www.semanticscholar.org/paper/0e9390e0acbae28af61e300fca19b7e400e6a211,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1954367160797119,313,False,2.155352,4.24143,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,73537bfbe719,Design knowledge,A taxonomy and ontology for digital platforms,"Derave, T. (1); Gailly, F. (1); Sales, T.P. (2); Poels, G. (1)",,Information Systems,10.1016/j.is.2023.102293,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2115524411201477,80,False,0.61711097,3.2785435,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,75731fe2e6d1,Design rationale,"Feature, specification and evidence framework for communicating design rationale","Mirabito, Y. (1); Tchatchouang Kayo, M.A. (2); Goucher-Lambert, K. (1)",,Design Science,10.1017/dsj.2024.19,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1426529884338379,172,False,-0.86784923,5.3213325,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,75f43821c56f,Design Guidelines,Towards a Model of Information Aesthetics in Information Visualization,A. Lau; A. Vande Moere,2007,,10.1109/IV.2007.114,,1,Visualization · Visualizations · Composite,"visualization, visualizations, composite, composite visualization, data, patterns","This exploratory cluster contains 5 papers. Frequent terms include visualization, visualizations, composite, composite visualization, data, patterns. Representative papers include Revisiting the Design Patterns of Composite Visualizations; Exploring the design space of composite visualization; Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration.",0.0963760614395141,4,False,-0.81272644,4.3551526,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,76669ffc8981,Design methods,A Framework for Effective Virtual Commissioning: Guiding Principles for Seamless System Integration,Richárd Korpai; Norbert Szántó; Á. Csapó,2024,Journal of Manufacturing and Materials Processing,,https://www.semanticscholar.org/paper/97c9a4799592ce42d22539428acaa5f9ab544e51,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.203069269657135,71,False,0.686438,4.521532,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,76d309f713b9,Design knowledge,How industrial design knowledge differs from engineering design knowledge,"Wölfel, Christian (1)",2008,"DS 46: Proceedings of E and PDE 2008, the 10th International Conference on Engineering and Product Design Education",,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1546965837478637,223,False,1.5076389,8.012792,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,774e05395765,Design Patterns,Understanding and using patterns in software development,"Riehle, D. (1); Zullighoven, H. (1)",1996,Theory and Practice of Object Systems,10.1002/(SICI)1096-9942(1996)2:13.0.CO;2-%23,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1167323589324951,67,False,2.2798212,2.824744,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,77b350f029e7,Design knowledge,A taxonomy and ontology for digital platforms,Thomas Derave; F. Gailly; T. P. Sales; G. Poels,2023,Information Systems,,https://www.semanticscholar.org/paper/a9332bbc8582c4f0033949a3b7f7f447b5654b6b,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1959186792373657,57,False,0.6283664,3.2988565,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,77ba97562fe7,Design Patterns,Teachers’ Collaborative Pattern Language Design,Ola Knutsson; R. Ramberg,2018,,,https://www.semanticscholar.org/paper/a61eca6d22ff2d451e296be24f69dcfa9aed96fd,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1637263298034668,248,False,3.1738336,3.5568519,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,799b06403189,Design methods,State of the Art on Robust Design Methods for Additive Manufacturing,Y. Malyani; M. Orquéra; D. Millet,2020,Lecture Notes in Mechanical Engineering,,https://www.semanticscholar.org/paper/5d5004424041e3ab71ae951f9013b54439ee2cf7,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2072093486785888,75,False,0.47972286,5.3567696,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,79abc1449981,Design Patterns,Thriving Systems Theory: An Emergent Information Systems Design Theory,L. J. Waguespack; W. T. Schiano,2013,,10.1109/HICSS.2013.550,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.108974814414978,47,False,-0.60125023,6.4287615,False,0,,
page1,raw,dbscan,dbscan_eps0.193210_ms3,79d31b954d2a,Design theory,THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN,Caroline Jobin; S. Hooge; P. le Masson,2021,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/2f013a55be5284205856b2e343329e282bcbdb09,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1822373867034912,34,False,0.058007922,8.133835,False,0,,
