paper_id,title,doi,suggested_filename,status,source,url,message
1445730be68b,A problem-based approach to the advancement of heuristics for socio-technical evaluation,10.1080/0144929X.2021.1972157,0144929x.2021.1972157.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1080/0144929x.2021.1972157; http://hdl.handle.net/10.1080/0144929X.2021.1972157,OpenAlex location landing_page: ProxyError | OpenAlex location landing_page: HTTP 403
d893185b7873,Introduction to Initial HCI Engineering Design Principles for Domestic Energy Planning and Control,10.1007/978-3-031-79215-1_2,978.3.031.79215.1.2.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/978-3-031-79215-1_2,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
fee96194a322,Personalising learning: towards a coherent learning design framework,10.1109/ICALT55010.2022.00030,icalt55010.2022.00030.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/icalt55010.2022.00030,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
a0bac1579403,Analysing adaptive gamification design principles for online courses,10.1080/0144929X.2020.1817559,0144929x.2020.1817559.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1080/0144929x.2020.1817559; http://hdl.handle.net/10.1080/0144929X.2020.1817559,OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: HTTP 403
31bdafb1fc73,Explainable Medical Imaging AI Needs Human-Centered Design: Guidelines and Evidence from a Systematic Review,,Explainable_Medical_Imaging_AI_Needs_Human_Centered_Design_Guidelines_and_Evidence_from_a_.pdf,no_open_pdf_candidate,,,
93bb03ac03b6,Design principles for data analysis,,Design_principles_for_data_analysis.pdf,no_open_pdf_candidate,,,
2ba0daf07e8e,Engineering design principles as patterns of relationships in frame creation,10.1007/s00163-021-00362-z,s00163.021.00362.z.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/s00163-021-00362-z,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
83aa5bd0e6f8,Designing Embodied Sonic Meditation,,Designing_Embodied_Sonic_Meditation.pdf,no_open_pdf_candidate,,,
1217bfc6316e,Design research,,Design_research.pdf,no_open_pdf_candidate,,,
a60240423604,"Reviewing the state-of-the-art design rationale definitions, representations and capabilities",10.1504/IJDE.2014.062377,ijde.2014.062377.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1504/ijde.2014.062377,OpenAlex location landing_page: HTTP 403
19c286f4e44f,Scientific design rationale,10.1017/S0890060408000243,s0890060408000243.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1017/s0890060408000243,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
40034332988c,Redesigning the rationale for design rationale,10.1007/978-3-540-73105-4_2,978.3.540.73105.4.2.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/978-3-540-73105-4_2,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
9378ab34b041,Redesigning the rationale for design rationale,,Redesigning_the_rationale_for_design_rationale.pdf,no_open_pdf_candidate,,,
16b7f7939f93,Characterizing Design Rationales Using Computational Linguistics and Human Evaluations,10.1115/1.4069232,1.4069232.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1115/1.4069232,OpenAlex location landing_page: HTTP 403
0050f73e4373,Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication,,Integrating_different_perspective_on_design_rationale_Supporting_the_emergence_of_design_r.pdf,no_open_pdf_candidate,,,
4c8bdfbd1309,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,10.1017/S089006040000192X,s089006040000192x.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1017/s089006040000192x; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.130.3873,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: SSLError
866d8935b9e0,"Issues critical to the development of design history, design rationale and design intent systems",,Issues_critical_to_the_development_of_design_history_design_rationale_and_design_intent_sy.pdf,no_open_pdf_candidate,,,
7a42dd52852e,What's in design rationale?,,What_s_in_design_rationale.pdf,no_open_pdf_candidate,,,
e875047efc35,Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools,,Design_rationale_capture_as_knowledge_acquisition_tradeoffs_in_the_design_of_interactive_t.pdf,no_open_pdf_candidate,,,
6d339b25d458,Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering,10.4028/www.scientific.net/AMR.644.378,www.scientific.net.amr.644.378.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.4028/www.scientific.net/amr.644.378; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.998.4663,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: SSLError
edde6dc75b19,The language of design: Theory and computation,10.1007/978-1-84882-021-0,978.1.84882.021.0.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1007/978-1-84882-021-0; http://hdl.handle.net/2078/ebook:20090; http://ci.nii.ac.jp/ncid/BA88638450,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: HTTP 502 | OpenAlex location landing_page: not PDF (text/html;charset=UTF-8)
d5d39efbe945,Method rationale in method engineering,,Method_rationale_in_method_engineering.pdf,no_open_pdf_candidate,,,
24bfa2182839,Designing claims for reuse in interactive systems design,10.1006/ijhc.1999.0245,ijhc.1999.0245.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1006/ijhc.1999.0245; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.96.2738,OpenAlex location landing_page: not PDF (text/html;charset=UTF-8) | OpenAlex location landing_page: SSLError
2a22a314dcfb,Studying Software Architecture Through Design Spaces and Rules,,Studying_Software_Architecture_Through_Design_Spaces_and_Rules.pdf,no_open_pdf_candidate,,,
8abe5ed83bac,"DESIGN PROCESS: FRAMES, METAPHORS, AND GAMES.",,DESIGN_PROCESS_FRAMES_METAPHORS_AND_GAMES.pdf,no_open_pdf_candidate,,,
74beefd3ed50,"The design process: frames, metaphors, and games",,The_design_process_frames_metaphors_and_games.pdf,no_open_pdf_candidate,,,
ec380d04cf61,GENERAL DESIGN THEORY.,,GENERAL_DESIGN_THEORY.pdf,no_open_pdf_candidate,,,
a285258b5545,Extended general design theory. I. Compactification of concept space,,Extended_general_design_theory_I_Compactification_of_concept_space.pdf,no_open_pdf_candidate,,,
057bbf472430,Toward an Integrated Theory of Task Design,,Toward_an_Integrated_Theory_of_Task_Design.pdf,no_open_pdf_candidate,,,
5ffd963397c9,THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.,,THEORY_OF_TECHNICAL_SYSTEMS_PREREQUISITE_TO_DESIGN_THEORY.pdf,no_open_pdf_candidate,,,
4025e28730c1,Conceptual foundations of design problem solving,10.1109/21.260655,21.260655.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/21.260655; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.471.8785,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: SSLError
f0eab2f851e8,Design science−the need for a scientific basis for engineering design methodology,10.1080/09544829408907878,09544829408907878.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1080/09544829408907878,OpenAlex location landing_page: HTTP 403
f652405808cb,A Theory of Decision Support System Design for User Calibration,10.1287/isre.7.2.215,isre.7.2.215.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1287/isre.7.2.215; http://doi.org/10.1287/isre.7.2.215,OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: HTTP 403
4db508a9681a,Philosophy of design: A meta-theoretical structure for design theory,10.1016/S0142-694X(99)00012-5,s0142.694x.99.00012.5.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1016/s0142-694x(99)00012-5,OpenAlex location landing_page: not PDF (text/html;charset=UTF-8)
f0dd2d28f3d2,Research methods for design theory,10.1115/DETC2001/DTM-21694,detc2001.dtm.21694.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1115/detc2001/dtm-21694,OpenAlex location landing_page: HTTP 403
c3005cf4cf75,Design as interactions of problem framing and problem solving,,Design_as_interactions_of_problem_framing_and_problem_solving.pdf,no_open_pdf_candidate,,,
f56243f52335,"Theory construction in design research Criteria: Approaches, and methods",10.1016/S0142-694X(03)00039-5,s0142.694x.03.00039.5.pdf,failed,OpenAlex oa_url; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://figshare.com/articles/journal_contribution/Theory_construction_in_design_research_criteria_approaches_and_methods/26272891; https://doi.org/10.1016/s0142-694x(03)00039-5; http://hdl.handle.net/1959.3/25614; https://figshare.com/articles/conference_contribution/Theory_construction_in_design_research_criteria_approaches_and_methods/26285194; http://www.designresearchsociety.org; https://researchbank.swinburne.edu.au/file/74907408-ba38-4d4c-8eeb-57ce36ceabc5/1/PDF (Accepted manuscript).pdf; https://doi.org/10.25916/sut.26272891.v1; https://doi.org/10.25916/sut.26285194.v1,OpenAlex oa_url: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html;charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
804431d6f285,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,10.1007/1-4020-4617-0_8,1.4020.4617.0.8.pdf,failed,OpenAlex oa_url; OpenAlex location landing_page; OpenAlex location landing_page,http://urn.kb.se/resolve?urn=urn:nbn:se:liu:diva-29920; https://doi.org/10.1007/1-4020-4617-0_8; http://urn.kb.se/resolve?urn=urn:nbn:se:liu:diva-35505,OpenAlex oa_url: SSLError | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: SSLError
c0372ed4d123,Web-based information systems: Developing a design theory,,Web_based_information_systems_Developing_a_design_theory.pdf,no_open_pdf_candidate,,,
43fee329f83e,Process design theory for digital information services,10.1007/978-3-540-78431-9_31,978.3.540.78431.9.31.pdf,failed,OpenAlex oa_url; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://ris.utwente.nl/ws/files/232238901/Wijnhoven2008process.pdf; https://doi.org/10.1007/978-3-540-78431-9_31; https://research.utwente.nl/en/publications/da1ec14c-58da-4641-b164-35424164dd33; http://www.scopus.com/inward/record.url?eid=2-s2.0-84892249541&partnerID=MN8TOARS; https://www.narcis.nl/publication/RecordID/oai%3Aris.utwente.nl%3Apublications%2Fda1ec14c-58da-4641-b164-35424164dd33,OpenAlex oa_url: HTTP 403 | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: ReadTimeout | OpenAlex location landing_page: HTTP 404
9049c4d2bbec,Towards a design theory of blended learning curriculum,10.1007/978-3-540-85170-7_6,978.3.540.85170.7.6.pdf,no_open_pdf_candidate,,,
0bca44c18d6c,"Tinkering, tailoring, and bricolage: Implications for theories of Design",,Tinkering_tailoring_and_bricolage_Implications_for_theories_of_Design.pdf,no_open_pdf_candidate,,,
0ecb6c9b7eeb,Pluralism in Knowledge Management: a Review,,Pluralism_in_Knowledge_Management_a_Review.pdf,no_open_pdf_candidate,,,
9f9f7295ec8c,Affordance based design: a relational theory for design,10.1007/s00163-008-0060-3,s00163.008.0060.3.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/s00163-008-0060-3,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
b21a9b4cc5ef,C-K design theory: an advanced formulation,10.1007/s00163-008-0043-4,s00163.008.0043.4.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/s00163-008-0043-4,OpenAlex location landing_page: ProxyError
0a130c0971e9,Feedforward as an essential active principle of engagement in computer games,10.4018/978-1-61520-717-6.ch005,978.1.61520.717.6.ch005.pdf,no_open_pdf_candidate,,,
a1a2a51ae22e,Incommensurability in design science: Which comes first-Theory or artefact?,10.22459/isf.12.2010.04,isf.12.2010.04.pdf,downloaded,OpenAlex primary pdf_url,https://doi.org/10.22459/isf.12.2010.04,/Users/baiyixin/Downloads/pdf_386_by_paper_id/isf.12.2010.04.pdf
92fd41483399,Design exemplars for synchronous e-learning: A design theory approach,10.1016/j.compedu.2010.02.025,j.compedu.2010.02.025.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1016/j.compedu.2010.02.025; https://lup.lub.lu.se/record/1620605,OpenAlex location landing_page: not PDF (text/html;charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
75ffc50a1708,Transformation design theory: A meta-analogical framework,10.1115/1.3470028,1.3470028.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1115/1.3470028,OpenAlex location landing_page: HTTP 403
103eb1a8586b,Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge,10.1007/978-3-642-12113-5_2,978.3.642.12113.5.2.pdf,failed,OpenAlex oa_url; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://pure.bond.edu.au/ws/files/33841202/fulltext.pdf; https://doi.org/10.1007/978-3-642-12113-5_2; https://research.bond.edu.au/en/publications/d6f75ef1-7733-410e-b291-ce4fe4d51fbe; https://inria.hal.science/hal-01060391; http://epublications.bond.edu.au/infotech_pubs/123,OpenAlex oa_url: HTTP 403 | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: HTTP 502
c9175ef9ebfe,Management design theories,10.1007/978-3-642-12113-5_16,978.3.642.12113.5.16.pdf,failed,OpenAlex primary pdf_url; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://link.springer.com/content/pdf/10.1007%2F978-3-642-12113-5_16.pdf; https://doi.org/10.1007/978-3-642-12113-5_16; https://inria.hal.science/hal-01060405; http://hdl.handle.net/20.500.11937/3363; https://forskning.ruc.dk/da/publications/67328dc0-61b7-11df-82bb-000ea68e967b,OpenAlex primary pdf_url: ReadTimeout | OpenAlex location landing_page: ReadTimeout | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: HTTP 403
1728dd2afe4b,Design theory in practice – Making design science research more transparent,10.1007/978-3-642-20633-7_4,978.3.642.20633.7.4.pdf,no_open_pdf_candidate,,,
75f43821c56f,Towards a Model of Information Aesthetics in Information Visualization,10.1109/IV.2007.114,iv.2007.114.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/iv.2007.114; https://lirias.kuleuven.be/bitstream/123456789/260084/2/iv07.pdf,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: HTTP 404
b357bc5a3d3b,Towards Canonical Task Types for User Interface Design,10.1109/LA-WEB.2009.33,la.web.2009.33.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/la-web.2009.33; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.616.3612; http://hdl.handle.net/2078.1/67537,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: SSLError | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
b14f85b19a87,Design Study Methodology: Reflections from the Trenches and the Stacks,10.1109/TVCG.2012.213,tvcg.2012.213.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/tvcg.2012.213; https://pubmed.ncbi.nlm.nih.gov/26357151; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.657.836; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.673.5310,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: SSLError | OpenAlex location landing_page: SSLError
b841f16ac5b3,Design methods for real time software,,Design_methods_for_real_time_software.pdf,no_open_pdf_candidate,,,
721f009574ce,On integration of interface design methods: Can debates be resolved?,10.1016/j.intcom.2005.11.008,j.intcom.2005.11.008.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1016/j.intcom.2005.11.008,OpenAlex location landing_page: HTTP 403
c6e7060b0fa0,LabelPatterns.org: A comprehensive pattern library for consumer-decision labels,10.1109/IPCC.2011.6087185,ipcc.2011.6087185.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/ipcc.2011.6087185,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
c7ed46400a28,Exploring the design space of composite visualization,10.1109/PacificVis.2012.6183556,pacificvis.2012.6183556.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/pacificvis.2012.6183556; http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.400.278; https://pure.au.dk/portal/en/publications/260c8666-bdc7-400c-ad04-93ab92326b67,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: SSLError | OpenAlex location landing_page: HTTP 403
79abc1449981,Thriving Systems Theory: An Emergent Information Systems Design Theory,10.1109/HICSS.2013.550,hicss.2013.550.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/hicss.2013.550,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
a74bec243b7f,Universal Structural-Semantic Model of Design Patterns,10.1109/IT67293.2026.11435724,it67293.2026.11435724.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/it67293.2026.11435724,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
4e727e38805c,"Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration",10.1109/TVCG.2024.3456311,tvcg.2024.3456311.pdf,failed,OpenAlex oa_url; OpenAlex location landing_page; OpenAlex location landing_page,https://inria.hal.science/hal-04846520; https://doi.org/10.1109/tvcg.2024.3456311; https://pubmed.ncbi.nlm.nih.gov/39302770,OpenAlex oa_url: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
42c66c187222,Toward an effective approach to collaboration education: A taxonomy for game design,10.1109/GEM.2015.7377203,gem.2015.7377203.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/gem.2015.7377203,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
44848ca19e31,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems",10.1109/Designing66910.2025.00016,designing66910.2025.00016.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/designing66910.2025.00016,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
b77e7d67555e,USSF: A Unified Framework for Screen Standardization in Software Systems,10.1109/CIEES66347.2025.11300084,ciees66347.2025.11300084.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/ciees66347.2025.11300084,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
ba03a17bc120,"The Good, the Bad, and the Ugly: A Theoretical Framework for the Assessment of Continuous Colormaps",10.1109/TVCG.2017.2743978,tvcg.2017.2743978.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/tvcg.2017.2743978; https://pubmed.ncbi.nlm.nih.gov/28866507,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
56da61efca6b,Transitional Theory,,Transitional_Theory.pdf,no_open_pdf_candidate,,,
5a973fb8ae6f,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,10.1109/HICSS.2015.388,hicss.2015.388.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/hicss.2015.388,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
554b27236356,Technique Innovation,,Technique_Innovation.pdf,no_open_pdf_candidate,,,
8107b8d7a099,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,10.1109/CSP55486.2022.00015,csp55486.2022.00015.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/csp55486.2022.00015,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
268903a30da5,Systematic Review of Systemic Design Frameworks for Complex Challenges,,Systematic_Review_of_Systemic_Design_Frameworks_for_Complex_Challenges.pdf,no_open_pdf_candidate,,,
560be0c20de7,"Designing for Trust, Progress, and Dignity: A Conceptual Framework for Reliability, Responsiveness, and Relational Quality in AI-Enabled Service Systems",,Designing_for_Trust_Progress_and_Dignity_A_Conceptual_Framework_for_Reliability_Responsive.pdf,no_open_pdf_candidate,,,
1e7ab64c6cf9,Commentary: Strength-based co-design that EMPOWERs – Lessons from codesigning with older adults,,Commentary_Strength_based_co_design_that_EMPOWERs_Lessons_from_codesigning_with_older_adul.pdf,no_open_pdf_candidate,,,
660ca24145b2,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,,The_E_Design_Assessment_Tool_an_evidence_informed_approach_towards_a_consistent_terminolog.pdf,no_open_pdf_candidate,,,
e09769771b82,"The Experience, Dynamics and Artifacts Framework: Towards a Holistic Model for Designing Serious and Entertainment Games",,The_Experience_Dynamics_and_Artifacts_Framework_Towards_a_Holistic_Model_for_Designing_Ser.pdf,no_open_pdf_candidate,,,
d0a17557440f,Avoiding virtual dystopia: A design theory for emancipatory participatory immersive platforms,,Avoiding_virtual_dystopia_A_design_theory_for_emancipatory_participatory_immersive_platfor.pdf,no_open_pdf_candidate,,,
b077c606da41,Classification approach for hybrid components in mechanical engineering with a focus on additive manufacturing,,Classification_approach_for_hybrid_components_in_mechanical_engineering_with_a_focus_on_ad.pdf,no_open_pdf_candidate,,,
139a1e71d8dc,Separation of Modeling Principles and Design Principles in Enterprise Engineering,,Separation_of_Modeling_Principles_and_Design_Principles_in_Enterprise_Engineering.pdf,no_open_pdf_candidate,,,
14dcaf15aa66,Terminologia kohtaa käytettävyyden. Terminologisen käytettävyyden ydintä rakentamassa,,Terminologia_kohtaa_k_ytett_vyyden_Terminologisen_k_ytett_vyyden_ydint_rakentamassa.pdf,no_open_pdf_candidate,,,
48af90d5dfe7,Design Guidelines for Domain Specific Languages,,Design_Guidelines_for_Domain_Specific_Languages.pdf,no_open_pdf_candidate,,,
425cad2aba7c,Design Guidelines and Examples,,Design_Guidelines_and_Examples.pdf,no_open_pdf_candidate,,,
2cceb8eaa8c9,Design Guidelines and Strategies for Interim Innovation,,Design_Guidelines_and_Strategies_for_Interim_Innovation.pdf,no_open_pdf_candidate,,,
0ef759265f23,The equitable use concept in sidewalk design,,The_equitable_use_concept_in_sidewalk_design.pdf,no_open_pdf_candidate,,,
9020aa145571,A Process Framework for Designing Software Reference Architectures for Providing Tools as a Service,,A_Process_Framework_for_Designing_Software_Reference_Architectures_for_Providing_Tools_as_.pdf,no_open_pdf_candidate,,,
866322a64dc5,Healthy Eating Design Guidelines for School Architecture,,Healthy_Eating_Design_Guidelines_for_School_Architecture.pdf,downloaded,Semantic Scholar openAccessPdf,https://www.cdc.gov/pcd/issues/2013/pdf/12_0084.pdf,/Users/baiyixin/Downloads/pdf_386_by_paper_id/Healthy_Eating_Design_Guidelines_for_School_Architecture.pdf
ee0a5b26f6dc,Formalizing Visualization Design Knowledge as Constraints: Actionable and Extensible Models in Draco,,Formalizing_Visualization_Design_Knowledge_as_Constraints_Actionable_and_Extensible_Models.pdf,no_open_pdf_candidate,,,
0176348439b8,A Comparative Study of Chinese and American Rural Design Guidelines,,A_Comparative_Study_of_Chinese_and_American_Rural_Design_Guidelines.pdf,no_open_pdf_candidate,,,
cb5bf6a78d8e,From surface realism to training considerations: a proposal for changing the focus in the design of training systems,,From_surface_realism_to_training_considerations_a_proposal_for_changing_the_focus_in_the_d.pdf,no_open_pdf_candidate,,,
0842498049c7,The Extended Likeability Framework: A Theoretical Framework for and a Practical Case of Designing Likeable Media Applications for Preschoolers,,The_Extended_Likeability_Framework_A_Theoretical_Framework_for_and_a_Practical_Case_of_Des.pdf,no_open_pdf_candidate,,,
cb7daae2b94f,User Experience Design in Professional Map-Based Geo-Portals,,User_Experience_Design_in_Professional_Map_Based_Geo_Portals.pdf,failed,Semantic Scholar openAccessPdf,https://www.mdpi.com/2220-9964/2/4/1015/pdf?version=1382610768,Semantic Scholar openAccessPdf: HTTP 403
95202402b15a,Enhancing creativity with domain-specific design heuristics for digital product innovation,,Enhancing_creativity_with_domain_specific_design_heuristics_for_digital_product_innovation.pdf,no_open_pdf_candidate,,,
17ad371dac5e,Rethinking User Interface and Experience Design: Heuristic Insights from Makeup and Stage Performance,,Rethinking_User_Interface_and_Experience_Design_Heuristic_Insights_from_Makeup_and_Stage_P.pdf,no_open_pdf_candidate,,,
ba2ae8bf282a,Design Heuristics: Extraction and Classification Methods With Jet Propulsion Laboratory's Architecture Team,,Design_Heuristics_Extraction_and_Classification_Methods_With_Jet_Propulsion_Laboratory_s_A.pdf,no_open_pdf_candidate,,,
c6955d14d66c,Dialogue appropriate to assistive technology product design: A taxonomy of communication formats in relation to modes of sensory perception,,Dialogue_appropriate_to_assistive_technology_product_design_A_taxonomy_of_communication_fo.pdf,no_open_pdf_candidate,,,
a1ccc16dab98,ANALYSIS OF DESIGN COMPETENCE OF FUTURE ENGINEER-TEACHERS,,ANALYSIS_OF_DESIGN_COMPETENCE_OF_FUTURE_ENGINEER_TEACHERS.pdf,no_open_pdf_candidate,,,
8f065cfd18a4,Pattern language: A framework for learning,,Pattern_language_A_framework_for_learning.pdf,no_open_pdf_candidate,,,
6aeae7ccf85b,Toward a Framework for the Design of Interactive Technology for Nature Recreation,,Toward_a_Framework_for_the_Design_of_Interactive_Technology_for_Nature_Recreation.pdf,no_open_pdf_candidate,,,
39fee30eb03c,Cutting Cubes Out of Fog: The Whole View of Design,,Cutting_Cubes_Out_of_Fog_The_Whole_View_of_Design.pdf,no_open_pdf_candidate,,,
a707fd62833a,Tracing the tensions surrounding understandings of agency and knowledge in technology design,,Tracing_the_tensions_surrounding_understandings_of_agency_and_knowledge_in_technology_desi.pdf,failed,Semantic Scholar openAccessPdf,https://doi.org/10.33114/adim.2017.70,Semantic Scholar openAccessPdf: not PDF (text/html)
dcbdeccbb96c,Is there a specific type of knowledge associated with design?,,Is_there_a_specific_type_of_knowledge_associated_with_design.pdf,no_open_pdf_candidate,,,
7f7baeb83bac,A theoretical framework on embodiment in digital design,,A_theoretical_framework_on_embodiment_in_digital_design.pdf,no_open_pdf_candidate,,,
38f057747444,Reusable design: A proposed approach to Public Health Informatics system design,,Reusable_design_A_proposed_approach_to_Public_Health_Informatics_system_design.pdf,no_open_pdf_candidate,,,
cc5e9fe45cc6,A study of practice based design research models from knowledge integration perspective,,A_study_of_practice_based_design_research_models_from_knowledge_integration_perspective.pdf,failed,Semantic Scholar openAccessPdf,https://doi.org/10.33114/adim.2017.112,Semantic Scholar openAccessPdf: not PDF (text/html)
c5d4c66275a8,Towards a Theory Driven Foundational Model for Design: Rethinking Requirement Elicitation for Special Needs,,Towards_a_Theory_Driven_Foundational_Model_for_Design_Rethinking_Requirement_Elicitation_f.pdf,no_open_pdf_candidate,,,
