paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
615169de6f0e,Design Guidelines,From interaction to trajectories: designing coherent journeys through user experiences,"Benford, Steve and Giannachi, Gabriella and Koleva, Boriana and Rodden, Tom",2009,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/1518701.1518812,https://doi.org/10.1145/1518701.1518812,14,"Software Architecture and Interfaces · Design Spaces, Rules, and Abstraction","software architecture, user interface, design spaces, design rules, architectural abstraction, user experience","This 23-paper cluster focuses on architectural knowledge for designing software systems and user interfaces. The shared emphasis is on design spaces, architectural rules and styles, abstraction, interface structure, implementation guidance, and ecological interface foundations.",0.1325733065605163,8,False,9.159198,9.59692,False,0,,
6194ef223969,Design theory,A typology of Urban Design theories and its application to the shared body of knowledge,Hooman Foroughmand Araabi,2015,Urban Design International,,https://www.semanticscholar.org/paper/89914fef1674939de30d51f67c4e54d2aee8e0dd,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1753801107406616,52,False,7.242071,6.75334,False,0,,
65c31c577170,Design Guidelines,The Rough Mile: Testing a Framework of Immersive Practice,"Spence, Jocelyn and Hazzard, Adrian and McGrath, Sean and Greenhalgh, Chris and Benford, Steve",2017,Proceedings of the 2017 Conference on Designing Interactive Systems,10.1145/3064663.3064756,https://doi.org/10.1145/3064663.3064756,14,"Software Architecture and Interfaces · Design Spaces, Rules, and Abstraction","software architecture, user interface, design spaces, design rules, architectural abstraction, user experience","This 23-paper cluster focuses on architectural knowledge for designing software systems and user interfaces. The shared emphasis is on design spaces, architectural rules and styles, abstraction, interface structure, implementation guidance, and ecological interface foundations.",0.1987139582633972,20,False,9.038875,9.525774,False,0,,
660ca24145b2,Design frameworks,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,Helen Walmsley-Smith; Lynn Machin; G. Walton,2019,Research in Learning Technology,,https://www.semanticscholar.org/paper/b16b678f10cc89599644f2c85895dbff730b3569,3,"Learning Design · Educational Patterns, Teacher Knowledge, and Blended Learning","learning design, educational design patterns, teacher design knowledge, blended learning, learning environments","This 18-paper cluster focuses on reusable design knowledge for teaching, learning environments, and technology-enhanced education. The papers address educational design patterns, teacher competencies, blended and online learning, learning analytics, scaffolding, and collaborative pattern-language development.",0.1358377933502197,11,False,7.8669724,10.133928,False,0,,
66d4b9b36f31,Design theory,"SHEAFIFICATION AS A DESIGN TECHNIQUE FOR CREATIVE PRESERVATION – PRINCIPLES, ILLUSTRATIONS, AND FIRST APPLICATIONS",P. le Masson; A. Hatchuel; B. Weil,2023,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/d28da3cd68003e5f171ae5f7535602430cfc0ad5,18,"Formal Design Theories · C–K Theory, Mathematical Models, and Creative Preservation","C-K theory, mathematical theory of design, general design theory, creative preservation, design process models","This 9-paper cluster focuses on formal and mathematical accounts of design reasoning and innovation. C–K theory, general design theory, artifact and process models, and applications to creative preservation distinguish this cluster from broader discussions of theory construction.",0.1867464780807495,9,False,8.653867,6.7797923,False,0,,
677c4dc89d1d,Design Patterns,Elemental design patterns: A formal semantics for composition of OO software architecture,"McC Smith, J. (1); Stotts, D. (1)",2003,"Proceedings - 27th Annual NASA Goddard / IEEE Software Engineering Workshop, SEW 2002",10.1109/SEW.2002.1199472,,25,Mixed Design Research,mixed design research,This 8-paper cluster focuses on a shared lexical emphasis on mixed design research. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.0584591627120971,2,True,11.345934,10.231086,False,0,,
67d72b35ce6b,Design theory,A nascent design theory for explainable intelligent systems,L. Herm; Th. Steinbach; Jonas Wanner; Christian Janiesch,2022,Electronic Markets,,https://www.semanticscholar.org/paper/edb6c93255bbaa879f6d4af173a947a2026ed4c6,16,"Information-Systems Design Theory · Digital, Community, and Socio-Technical Systems","information systems design theory, socio-technical systems, digital platforms, community information systems, information infrastructures","This 18-paper cluster focuses on the construction and application of design theories for information systems. The cluster includes web-based education, communities, platforms, information infrastructures, privacy, security laboratories, integration management, and explainable systems.",0.0935455560684204,7,False,9.948144,6.8610773,False,0,,
6aeae7ccf85b,Design knowledge,Toward a Framework for the Design of Interactive Technology for Nature Recreation,Michael D. Jones; Tuomas Kari; Daniel Reich; Barrett Ens; Siyi Liu; Solomon B. Pobee; F. Mueller,2025,International journal of human computer interactions,,https://www.semanticscholar.org/paper/27eb58f9f616fb54aae331fcbec9abdb5496f5e0,14,"Software Architecture and Interfaces · Design Spaces, Rules, and Abstraction","software architecture, user interface, design spaces, design rules, architectural abstraction, user experience","This 23-paper cluster focuses on architectural knowledge for designing software systems and user interfaces. The shared emphasis is on design spaces, architectural rules and styles, abstraction, interface structure, implementation guidance, and ecological interface foundations.",0.1383479833602905,11,False,9.080079,9.505396,False,0,,
6b9f020cd024,Design knowledge,Design knowledge for decision-making process in a DFX product design approach,"Wang, Keqin (1); Roucoules, Lionel (2); Tong, Shurong (1); Eynard, Benoit (2); Matta, Nada (2)",2008,Global Design to Gain a Competitive Edge: An Holistic and Collaborative Design Approach Based on Computational Tools,10.1007/978-1-84800-239-5_13,,13,"Forms of Design Knowledge · Product, Industrial, and Tacit Knowledge","design knowledge, industrial design knowledge, product design, tacit knowledge, knowledge representation","This 65-paper cluster focuses on the forms, levels, representations, and transfer of design knowledge. Industrial and product design, tacit and intermediate knowledge, prototyping, education, cognition, and knowledge representation anchor this cluster.",0.1033045649528503,24,False,6.351063,7.020212,False,0,,
6d926f3c4a97,Design knowledge,A domain reference ontology for design science research knowledge bases,"Piest, Jean Paul Sebastian (1); Jales de Oliviera, Victor Benoiston (2); de Alencar Silva, Patrício (2); Ricardo da Cunha, Manoel (2); van Sinderen, Marten (1)",2024,CEUR Workshop Proceedings,,,13,"Forms of Design Knowledge · Product, Industrial, and Tacit Knowledge","design knowledge, industrial design knowledge, product design, tacit knowledge, knowledge representation","This 65-paper cluster focuses on the forms, levels, representations, and transfer of design knowledge. Industrial and product design, tacit and intermediate knowledge, prototyping, education, cognition, and knowledge representation anchor this cluster.",0.1566094160079956,58,False,6.716196,5.8780394,False,0,,
6e06768bb26b,Design methods,Design as Research in Landscape Architecture,S. Nijhuis; Jeroen de Vries,2020,Landscape Journal,,https://www.semanticscholar.org/paper/9ccbde1f4c0beea16f19aefd301adc55e39d9928,20,"Design Theory Construction · Criteria, Epistemology, and Research through Design","design theory construction, research through design, theory criteria, design epistemology, designerly research methods","This 10-paper cluster focuses on how design theories and knowledge claims are constructed, evaluated, and justified. It foregrounds theory criteria, epistemology, definitions, research through design, designerly research methods, and relations between theory, artifacts, and practice.",0.098439335823059,7,False,7.8790774,6.016751,False,0,,
6e7959c82d5f,Design knowledge,The anatomy of HCI design patterns,"Kruschitz, Christian (1); Hitz, Martin (1)",2009,"Computation World: Future Computing, Service Computation, Adaptive, Content, Cognitive, Patterns, ComputationWorld 2009",10.1109/ComputationWorld.2009.45,,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.110453724861145,7,False,10.492897,10.443836,False,0,,
6ea89aad84f6,Design Procedures,Development of Sustainable Integrated Design Framework for Stream Restoration,Kidoo Park; Kil-Seong Lee,2019,Sustainability,,https://www.semanticscholar.org/paper/2d6d2d98a2743302a62da00967844cdc92ff28c4,11,Systematic Review,systematic review,This 8-paper cluster focuses on a shared lexical emphasis on systematic review. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.1852049827575683,8,False,8.930057,8.13417,False,0,,
6f114a6d29d1,Design Rules,Toward a Conceptualization of Organizational Modularity,Ayberk Soyer; U. Asan; Özgür Eriş,2019,"Advances in Logistics, Operations, and Management Science",,https://www.semanticscholar.org/paper/fcc6161b8680d7a12b3a2153bdee6188488ffd1b,23,"Organizational and AI-Enabled Systems · Modularity, Data, and Design Rules","organizational design, AI-enabled systems, modularity, data ecosystems, design rules, rules volume","This 8-paper cluster focuses on frameworks and design rules for organizational, enterprise, data-intensive, and AI-enabled systems. Modularity, platforms, business and software-process design, data ecosystems, AI governance, cognitive engineering, system integration, and organizational behavior make this a broad systems-oriented cluster.",0.1081081628799438,2,True,9.690781,7.9648724,False,0,,
6f73a944b8d6,Design Patterns,Video collaboratories for research and education: An analysis of collaboration design patterns,"Pea, Roy (1); Lindgren, Robb (1)",2008,IEEE Transactions on Learning Technologies,10.1109/TLT.2009.5,,3,"Learning Design · Educational Patterns, Teacher Knowledge, and Blended Learning","learning design, educational design patterns, teacher design knowledge, blended learning, learning environments","This 18-paper cluster focuses on reusable design knowledge for teaching, learning environments, and technology-enhanced education. The papers address educational design patterns, teacher competencies, blended and online learning, learning analytics, scaffolding, and collaborative pattern-language development.",0.1486945748329162,15,False,8.00682,10.248656,False,0,,
714b3f6f8ac7,Design methods,Degrees of Interaction: Towards a Classification,H. Achten,2011,Proceedings of the 29th International Conference on Education and Research in Computer Aided Architectural Design in Europe (eCAADe),,https://www.semanticscholar.org/paper/0e9390e0acbae28af61e300fca19b7e400e6a211,14,"Software Architecture and Interfaces · Design Spaces, Rules, and Abstraction","software architecture, user interface, design spaces, design rules, architectural abstraction, user experience","This 23-paper cluster focuses on architectural knowledge for designing software systems and user interfaces. The shared emphasis is on design spaces, architectural rules and styles, abstraction, interface structure, implementation guidance, and ecological interface foundations.",0.1462656855583191,12,False,9.967832,9.415357,False,0,,
73537bfbe719,Design knowledge,A taxonomy and ontology for digital platforms,"Derave, T. (1); Gailly, F. (1); Sales, T.P. (2); Poels, G. (1)",,Information Systems,10.1016/j.is.2023.102293,,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2079085111618042,73,False,11.460038,9.383602,False,0,,
75731fe2e6d1,Design rationale,"Feature, specification and evidence framework for communicating design rationale","Mirabito, Y. (1); Tchatchouang Kayo, M.A. (2); Goucher-Lambert, K. (1)",,Design Science,10.1017/dsj.2024.19,,7,"Design Rationale · Argumentation, Documentation, and Reuse","design rationale, argumentation, rationale documentation, design intent, rationale reuse, emergence rationale, rationale supporting emergence, emergence rationale communication, rationale management","This 24-paper cluster focuses on the capture and use of reasons, alternatives, and decisions produced during design. The cluster links argumentation structures with rationale documentation, design intent, communication, retrieval, and reuse; the abbreviation DR is normalized to design rationale.",0.1016424298286438,18,False,9.036112,5.245812,False,0,,
75f43821c56f,Design Guidelines,Towards a Model of Information Aesthetics in Information Visualization,A. Lau; A. Vande Moere,2007,,10.1109/IV.2007.114,,5,"Visualization Design Knowledge · Visual Inquiry, Sonification, and Design Studies","visualization design, sonification, visual inquiry, design study methodology, visualization patterns, data visualization","This 12-paper cluster focuses on knowledge and methods for designing visual and auditory representations of information. The cluster connects visualization design spaces and patterns with sonification, visual inquiry tools, design-study methodology, aesthetics, and narrative visualization.",0.1166183948516845,7,False,10.078569,5.9263043,False,0,,
76669ffc8981,Design methods,A Framework for Effective Virtual Commissioning: Guiding Principles for Seamless System Integration,Richárd Korpai; Norbert Szántó; Á. Csapó,2024,Journal of Manufacturing and Materials Processing,,https://www.semanticscholar.org/paper/97c9a4799592ce42d22539428acaa5f9ab544e51,21,Mixed Design Research,mixed design research,This 12-paper cluster focuses on a shared lexical emphasis on mixed design research. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.1634010672569275,9,False,10.146181,8.380401,False,0,,
76d309f713b9,Design knowledge,How industrial design knowledge differs from engineering design knowledge,"Wölfel, Christian (1)",2008,"DS 46: Proceedings of E and PDE 2008, the 10th International Conference on Engineering and Product Design Education",,,13,"Forms of Design Knowledge · Product, Industrial, and Tacit Knowledge","design knowledge, industrial design knowledge, product design, tacit knowledge, knowledge representation","This 65-paper cluster focuses on the forms, levels, representations, and transfer of design knowledge. Industrial and product design, tacit and intermediate knowledge, prototyping, education, cognition, and knowledge representation anchor this cluster.",0.1144761443138122,34,False,6.394681,7.1134634,False,0,,
774e05395765,Design Patterns,Understanding and using patterns in software development,"Riehle, D. (1); Zullighoven, H. (1)",1996,Theory and Practice of Object Systems,10.1002/(SICI)1096-9942(1996)2:13.0.CO;2-%23,,26,"Software Design Patterns · Object-Oriented Reuse, Composition, and Formalization","software design patterns, object-oriented design, pattern reuse, pattern composition, formal semantics, software patterns, object oriented","This 26-paper cluster focuses on the representation and application of reusable design solutions in software engineering. Object-oriented architecture, composition, formal semantics, refactoring, security taxonomies, and industrial pattern use distinguish this cluster from pattern languages centered on human practice.",0.0528245568275451,2,True,11.175939,10.556663,False,0,,
77b350f029e7,Design knowledge,A taxonomy and ontology for digital platforms,Thomas Derave; F. Gailly; T. P. Sales; G. Poels,2023,Information Systems,,https://www.semanticscholar.org/paper/a9332bbc8582c4f0033949a3b7f7f447b5654b6b,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1921374797821045,65,False,11.519032,9.334405,False,0,,
77ba97562fe7,Design Patterns,Teachers’ Collaborative Pattern Language Design,Ola Knutsson; R. Ramberg,2018,,,https://www.semanticscholar.org/paper/a61eca6d22ff2d451e296be24f69dcfa9aed96fd,3,"Learning Design · Educational Patterns, Teacher Knowledge, and Blended Learning","learning design, educational design patterns, teacher design knowledge, blended learning, learning environments","This 18-paper cluster focuses on reusable design knowledge for teaching, learning environments, and technology-enhanced education. The papers address educational design patterns, teacher competencies, blended and online learning, learning analytics, scaffolding, and collaborative pattern-language development.",0.1126317977905273,7,False,8.327704,10.232156,False,0,,
799b06403189,Design methods,State of the Art on Robust Design Methods for Additive Manufacturing,Y. Malyani; M. Orquéra; D. Millet,2020,Lecture Notes in Mechanical Engineering,,https://www.semanticscholar.org/paper/5d5004424041e3ab71ae951f9013b54439ee2cf7,17,"Engineering Product Design · Complex Products, Manufacturing, and Prototyping","engineering product design, complex products, additive manufacturing, hybrid prototyping, systematic design procedures, mechanical engineering","This 8-paper cluster focuses on systematic methods and theories for engineering products and production-oriented innovation. The papers cover complex and mechanical products, additive manufacturing, hybrid components and prototyping, robust design, proof of concept, and product recovery.",0.125214397907257,3,True,9.049116,7.408769,False,0,,
79abc1449981,Design Patterns,Thriving Systems Theory: An Emergent Information Systems Design Theory,L. J. Waguespack; W. T. Schiano,2013,,10.1109/HICSS.2013.550,,16,"Information-Systems Design Theory · Digital, Community, and Socio-Technical Systems","information systems design theory, socio-technical systems, digital platforms, community information systems, information infrastructures","This 18-paper cluster focuses on the construction and application of design theories for information systems. The cluster includes web-based education, communities, platforms, information infrastructures, privacy, security laboratories, integration management, and explainable systems.",0.0939317941665649,8,False,9.423035,7.0601044,False,0,,
79d31b954d2a,Design theory,THE LOGICS OF DOUBLE PROOF IN PROOF OF CONCEPT: A DESIGN THEORY-BASED MODEL OF EXPERIMENTATION IN THE UNKNOWN,Caroline Jobin; S. Hooge; P. le Masson,2021,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/2f013a55be5284205856b2e343329e282bcbdb09,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.170167863368988,49,False,8.113886,5.7700424,False,0,,
7a42dd52852e,Design rationale,What's in design rationale?,"Lee, Jintae (1); Lai, Kum-Yew (1)",1991,Human-Computer Interaction,,,7,"Design Rationale · Argumentation, Documentation, and Reuse","design rationale, argumentation, rationale documentation, design intent, rationale reuse, emergence rationale, rationale supporting emergence, emergence rationale communication, rationale management","This 24-paper cluster focuses on the capture and use of reasons, alternatives, and decisions produced during design. The cluster links argumentation structures with rationale documentation, design intent, communication, retrieval, and reuse; the abbreviation DR is normalized to design rationale.",0.0616111755371093,2,True,8.817124,5.2596173,False,0,,
7afa6519f6fc,Design frameworks,"The experience, dynamics and artifacts framework: towards a holistic model for designing serious and entertainment games","Natucci, G.C. (1); Borges, M.A.F. (1)",,2021 IEEE Conference on Games (CoG),10.1109/CoG52621.2021.9619144,,2,"Game Design Knowledge · Mechanics, Patterns, and Player Experience","game design, game mechanics, game design patterns, player experience, serious games, artifacts holistic, designing entertainment games, holistic designing entertainment, dynamics artifacts holistic","This 22-paper cluster focuses on theories and reusable structures for designing games, gamification, and interactive narratives. Recurring concerns include game mechanics, design patterns, player experience, serious games, achievements, and design education.",0.0904004573822021,7,False,8.401304,11.309586,False,0,,
7b15d81000db,Design knowledge,The anatomy of a design theory,"Gregor, Shirley (1); Jones, David (2)",2007,Journal of the Association for Information Systems,10.17705/1jais.00129,,19,"Design Theory Construction · Criteria, Epistemology, and Research through Design","design theory construction, research through design, theory criteria, design epistemology, designerly research methods, construction criteria","This 15-paper cluster focuses on how design theories and knowledge claims are constructed, evaluated, and justified. It foregrounds theory criteria, epistemology, definitions, research through design, designerly research methods, and relations between theory, artifacts, and practice.",0.0504655838012695,5,False,8.752703,6.4207997,False,0,,
7c4d2eb91f51,Design knowledge,Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering,"Storey, Margaret-Anne (1); Engstrom, Emelie (2); Host, Martin (2); Runeson, Per (2); Bjarnason, Elizabeth (2)",2017,International Symposium on Empirical Software Engineering and Measurement,10.1109/ESEM.2017.28,,6,"Design Principles · Formulation, Development, and Utilization","design principles, principle formulation, principle development, research-based principles, principle utilization, configurations interprofessional, learning configurations interprofessional, configurations interprofessional teams, principles hybrid learning","This 20-paper cluster focuses on the construction and practical use of design principles as prescriptive design knowledge. The papers examine principle anatomy, formulation, development from evidence, reporting quality, and transfer into organizational, visual, and educational settings.",0.1682972908020019,19,False,9.025661,6.182709,False,0,,
7cb073ebacac,Design Heuristics,Formal system for the expression of target-oriented design heuristics,"Bonvoisin, J. (1); Buchert, T. (1); Stark, R. (1)",2018,"Proceedings of International Design Conference, DESIGN",10.21278/idc.2018.0120,,0,"Design Heuristics · Extraction, Formalization, and Evaluation","design heuristics, heuristic extraction, knowledge formalization, usability heuristics, heuristics conceptual","This 15-paper cluster focuses on the development and use of design heuristics as reusable guidance for ideation and evaluation. The papers emphasize how heuristics are extracted, classified, formalized, and adapted to domains such as products, dashboards, usability, and risk communication.",0.0668678283691406,3,True,12.208442,6.6036205,False,0,,
7d99b05f405e,Design Patterns,Design Patterns for AI-based Systems: A Multivocal Literature Review and Pattern Repository,L. Heiland; M. Hauser; J. Bogner,2023,,10.1109/CAIN58948.2023.00035,,-1,Noise / weak affinity,"patterns, theory, pattern, design patterns, knowledge, software",83 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.153577446937561,33,False,10.564448,10.187961,False,0,,
7e095752d24c,Design methods,Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children,"Schaper, M.-M. (1); Márquez Segura, E. (2); Malinverni, L. (3); Pares, N. (4)",,International Journal of Human-Computer Studies,10.1016/j.ijhcs.2023.103065,,10,"Forms of Design Knowledge · Product, Industrial, and Tacit Knowledge","design knowledge, industrial design knowledge, product design, tacit knowledge, knowledge representation, appropriate assistive, communication formats relation, taxonomy communication formats, formats relation modes","This 18-paper cluster focuses on the forms, levels, representations, and transfer of design knowledge. Industrial and product design, tacit and intermediate knowledge, prototyping, education, cognition, and knowledge representation anchor this cluster.",0.1633926630020141,16,False,8.006728,9.195047,False,0,,
7ebbe03ea0d8,Design methods,Autobiographical design in HCI research: designing and learning through use-it-yourself,"Neustaedter, Carman and Sengers, Phoebe",2012,Proceedings of the Designing Interactive Systems Conference,10.1145/2317956.2318034,https://doi.org/10.1145/2317956.2318034,1,"HCI Design Knowledge · Models, Principles, Rules, and Heuristics","HCI design knowledge, engineering principles, models and methods, rules and heuristics, computer interaction, computer interaction engineering, human computer interaction, principles human computer","This 14-paper cluster focuses on the forms in which HCI design knowledge is represented and made actionable. It concentrates on models, methods, principles, rules, and engineering guidance for human–computer interaction rather than on a single application domain.",0.1675293445587158,14,False,5.9517226,11.180617,False,0,,
7f7baeb83bac,Design knowledge,A theoretical framework on embodiment in digital design,S. Aşut; A. Erdem,2024,Journal of Design for Resilience in Architecture and Planning,,https://www.semanticscholar.org/paper/999c3e425c176f6b5edd863d167d256744852b1e,14,"Software Architecture and Interfaces · Design Spaces, Rules, and Abstraction","software architecture, user interface, design spaces, design rules, architectural abstraction, user experience","This 23-paper cluster focuses on architectural knowledge for designing software systems and user interfaces. The shared emphasis is on design spaces, architectural rules and styles, abstraction, interface structure, implementation guidance, and ecological interface foundations.",0.1115509271621704,6,False,8.846261,9.413038,False,0,,
804431d6f285,Design theory,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,"Lindahl, M. (1, 2); Sundin, E. (1, 2); Östlin, J. (1, 2); Björkman, M. (1, 2)",2006,Innovation in Life Cycle Engineering and Sustainable Development,10.1007/1-4020-4617-0_8,,17,"Engineering Product Design · Complex Products, Manufacturing, and Prototyping","engineering product design, complex products, additive manufacturing, hybrid prototyping, systematic design procedures, mechanical engineering","This 8-paper cluster focuses on systematic methods and theories for engineering products and production-oriented innovation. The papers cover complex and mechanical products, additive manufacturing, hybrid components and prototyping, robust design, proof of concept, and product recovery.",0.1850637197494506,8,False,9.0572815,7.367718,False,0,,
8107b8d7a099,Design theory,Analyzing Initial Design Theory Components for Developing Information Security Laboratories,S. Iqbal,2022,,10.1109/CSP55486.2022.00015,,16,"Information-Systems Design Theory · Digital, Community, and Socio-Technical Systems","information systems design theory, socio-technical systems, digital platforms, community information systems, information infrastructures","This 18-paper cluster focuses on the construction and application of design theories for information systems. The cluster includes web-based education, communities, platforms, information infrastructures, privacy, security laboratories, integration management, and explainable systems.",0.1163973808288574,14,False,9.774257,6.979353,False,0,,
82f49b5a1905,Design knowledge,SOLUTION REPERTOIRE,"van Turnhout, Koen (1); Smits, Aletta (1)",2021,"Proceedings of the 23rd International Conference on Engineering and Product Design Education, E and PDE 2021",,,12,Problem Solving,problem solving,This 8-paper cluster focuses on a shared lexical emphasis on problem solving. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.1119232773780822,5,False,7.930901,7.3955073,False,0,,
8393d36cff90,Design Patterns,An overview of human-computer interaction patterns in pervasive systems,"Wilde, Adriana G. (1); Bruegger, Pascal (1); Hirsbrunner, Béat (1)",2010,"Proceedings - 2010 International Conference on User Science and Engineering, i-USEr 2010",10.1109/IUSER.2010.5716740,,9,"Interaction Patterns · Human–Robot, Human–AI, and Pervasive Systems","interaction patterns, human-robot interaction, human-AI interaction, pervasive systems, design space","This 9-paper cluster focuses on reusable interaction patterns and design spaces for intelligent and pervasive systems. Human–robot sociality, human–AI interaction primitives, pervasive interaction, and system interaction patterns provide the cluster's shared context.",0.1026920676231384,3,True,9.403954,9.964283,False,0,,
83d1ebe7d6c0,Design theory,Design Theory in Information Systems,S. Gregor,2002,Australasian Journal of Information Systems,,https://www.semanticscholar.org/paper/aa849c3dea50cd7496aac43c8aea0c53fc070505,16,"Information-Systems Design Theory · Digital, Community, and Socio-Technical Systems","information systems design theory, socio-technical systems, digital platforms, community information systems, information infrastructures","This 18-paper cluster focuses on the construction and application of design theories for information systems. The cluster includes web-based education, communities, platforms, information infrastructures, privacy, security laboratories, integration management, and explainable systems.",0.0545466542243957,2,True,9.328774,6.706302,False,0,,
85ba95ab4fa0,Design Guidelines,"Six Guidelines for Trustworthy, Ethical and Responsible Automation Design","Jelínek, Matouš ; Schlicker, Nadine ; de Visser, Ewart",2025,arXiv,10.48550/arXiv.2508.02371,,15,AI,artificial intelligence,This 11-paper cluster focuses on a shared lexical emphasis on AI. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.1262593269348144,6,False,9.840414,8.604153,False,0,,
85c3a6761bcc,Design theory,Designing Process Guidance Systems,Stefan Morana; Julia Krönung; A. Maedche; Silvia Schacht,2019,Journal of the AIS,,https://www.semanticscholar.org/paper/5e51d43088f2281205feb89ba8a66707f5498104,22,Business Intelligence,business intelligence,This 13-paper cluster focuses on a shared lexical emphasis on business intelligence. This is a deterministic statistical label generated from current title coverage and cross-cluster exclusivity; it remains a candidate for human review.,0.126573383808136,7,False,9.802182,7.55085,False,0,,
866322a64dc5,Design Guidelines,Healthy Eating Design Guidelines for School Architecture,T. Huang; D. Sørensen; Steven Davis; L. Frerichs; Jeri Brittin; Joseph Celentano; Kelly Callahan; M. Trowbridge,2013,Preventing Chronic Disease,,https://www.semanticscholar.org/paper/8cf045de91534b74094162cb036d8acb5a6c74c4,8,"Public-Health and Participatory Design · Co-Design, Equity, and Health Systems","public health, participatory design, co-design, health informatics, value-sensitive design","This 15-paper cluster focuses on participatory and value-sensitive design in public-health and health-related settings. The cluster emphasizes co-design, equitable access, health informatics, chronic-disease self-management, impact assessment, and the translation of design knowledge across disciplines.",0.2499827742576599,15,False,7.855227,9.116759,False,0,,
866d8935b9e0,Design rationale,"Issues critical to the development of design history, design rationale and design intent systems","Ullman, David G. (1)",1994,"American Society of Mechanical Engineers, Design Engineering Division (Publication) DE",,,7,"Design Rationale · Argumentation, Documentation, and Reuse","design rationale, argumentation, rationale documentation, design intent, rationale reuse, emergence rationale, rationale supporting emergence, emergence rationale communication, rationale management","This 24-paper cluster focuses on the capture and use of reasons, alternatives, and decisions produced during design. The cluster links argumentation structures with rationale documentation, design intent, communication, retrieval, and reuse; the abbreviation DR is normalized to design rationale.",0.0925409793853759,15,False,9.16323,5.909372,False,0,,
878cf959ac53,Design methods,Designerly Research Methods and Researcherly Design Methods,R. Sosa,2020,,,https://www.semanticscholar.org/paper/3c1e79eab204a59ccd27f91f5c60a8bc77fd660a,20,"Design Theory Construction · Criteria, Epistemology, and Research through Design","design theory construction, research through design, theory criteria, design epistemology, designerly research methods","This 10-paper cluster focuses on how design theories and knowledge claims are constructed, evaluated, and justified. It foregrounds theory criteria, epistemology, definitions, research through design, designerly research methods, and relations between theory, artifacts, and practice.",0.0886753797531127,4,False,7.648775,6.1570225,False,0,,
885a1eee70e3,Design methods,"The Design of Business Models: What, How and Why",Lorenzo Massa,2024,Journal of Business Models,,https://www.semanticscholar.org/paper/4ddeee32ce878180b4aa8e380f01a51103dc9b26,23,"Organizational and AI-Enabled Systems · Modularity, Data, and Design Rules","organizational design, AI-enabled systems, modularity, data ecosystems, design rules, rules volume","This 8-paper cluster focuses on frameworks and design rules for organizational, enterprise, data-intensive, and AI-enabled systems. Modularity, platforms, business and software-process design, data ecosystems, AI governance, cognitive engineering, system integration, and organizational behavior make this a broad systems-oriented cluster.",0.1113747358322143,3,True,9.400107,7.8338823,False,0,,
892ad7622adf,Design Rules,"Modularity Design Rules for Architecture Development: Theory, Implementation, and Evidence from the Development of the Renault–Nissan Alliance “Common Module Family” Architecture",R. Sanchez; T. Shibata,2018,"Journal of Open Innovation: Technology, Market and Complexity",,https://www.semanticscholar.org/paper/f0c8dde0db23ccabc0cd5d3499399bdb253bdf5c,23,"Organizational and AI-Enabled Systems · Modularity, Data, and Design Rules","organizational design, AI-enabled systems, modularity, data ecosystems, design rules, rules volume","This 8-paper cluster focuses on frameworks and design rules for organizational, enterprise, data-intensive, and AI-enabled systems. Modularity, platforms, business and software-process design, data ecosystems, AI governance, cognitive engineering, system integration, and organizational behavior make this a broad systems-oriented cluster.",0.1349846124649047,6,False,9.70452,8.024784,False,0,,
