paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
35874d939f8d,Design Patterns,"Patterns, anticipation and participatory futures",R. Puzio; Paola Ricaurte; Charles Jeffrey Danoff; Charlotte Pierce; Analua Dutka-Chirichetti; Vitor Bruno; H. Cintra; J. Corneli,2020,arXiv.org,,https://www.semanticscholar.org/paper/d906be0109cf9b217d62a8aff8e74aa2173985ee,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.13515806198120117,137,False,2.8904781,3.3133216,False,0,,
363ca9685308,Design theory,Cognitive Architecture and Instructional Design: 20 Years Later,J. Sweller; J. V. van Merriënboer; F. Paas,2019,Educational Psychology Review,,https://www.semanticscholar.org/paper/e28d73214751d51c3f46a867920be41c49c45130,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.1811070442199707,33,False,0.9491178,4.781493,False,0,,
368e4036648e,Design Patterns,From Directional Stimuli to Prompt Architectures: Documenting the Practice of Meta-Prompting,D. Ligot,2026,Social Science Research Network,,https://www.semanticscholar.org/paper/cc6622c7b5aec35fb3b4174aa730a28c6c5c0844,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.18909746408462524,46,False,0.9360357,4.258403,False,0,,
38f057747444,Design knowledge,Reusable design: A proposed approach to Public Health Informatics system design,B. Reeder; Rebecca A. Hills; G. Demiris; D. Revere; Jamie Pina,2011,BMC Public Health,,https://www.semanticscholar.org/paper/9c8b1c67ac970533f6aee74d608749c545113cdd,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1791214942932129,292,False,1.5169207,6.0751357,False,0,,
39fee30eb03c,Design knowledge,Cutting Cubes Out of Fog: The Whole View of Design,P. Whitney; André Nogueira,2020,"She Ji: The Journal of Design, Economics and Innovation",,https://www.semanticscholar.org/paper/435277a3e5471ed7631d518071836b93944925b0,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.10652995109558105,42,False,1.714278,6.316186,False,0,,
3a87795ac48c,Design Patterns,Framework for Designing and Evaluating Game Achievements,Juho Hamari; V. Eranti,2011,DiGRA Conference,,https://www.semanticscholar.org/paper/4de775e4ffb6e1457af1e816baaa8c99cc4a0def,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.21018320322036743,329,False,-0.92254645,2.878659,False,0,,
3f7b5dc9fc40,Design theory,Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism,Alger Sans Pinillos; A. Estany,2023,Philosophies,,https://www.semanticscholar.org/paper/7e135cc8cc3f2977f008136b33bf88e38576edcc,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.16053366661071777,239,False,-0.046118848,8.010567,False,0,,
4000c6073b5d,Design Patterns,Design Principles for Internal Domain-Specific Languages: A Pattern Catalog Illustrated by Ruby,S. Günther,2013,,,https://www.semanticscholar.org/paper/f87e9b8e062bd9dbd0d055a23d6168ba5f260157,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.19570744037628174,314,False,1.5634447,2.8088253,False,0,,
40034332988c,Design rationale,Redesigning the rationale for design rationale,"Atwood, Michael E. (1); Horner, John (1)",2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),10.1007/978-3-540-73105-4_2,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11408412456512451,56,False,-0.7694536,5.575896,False,0,,
4025e28730c1,Design theory,Conceptual foundations of design problem solving,"Smith, G.F. (1); Browne, G.J.",,"IEEE Transactions on Systems, Man and Cybernetics",10.1109/21.260655,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.08649826049804688,5,False,0.37976095,6.3395576,False,0,,
40668e23fbab,Design knowledge,Dimensions of knowledge in prototyping: A review and characterisation of prototyping methods and their contributions to design knowledge,"Real, Ricardo (1); C., Snider; M., Goudswaard; B., Hicks",2021,Proceedings of the Design Society,10.1017/pds.2021.130,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1655256152153015,254,False,1.4821984,8.118656,False,0,,
40a2d86cd488,Design methods,Elements of a design method - a basis for describing and evaluating design methods,"Gericke, K. (1); Eckert, C. (2); Stacey, M. (3)",,Design Science,10.1017/dsj.2022.23,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11302614212036133,53,False,0.9117508,5.848184,False,0,,
41443180c5b4,Design theory,"Service Ecosystem Design: Propositions, Process Model, and Future Research Agenda",J. Vink; Kaisa Koskela-Huotari; B. Tronvoll; B. Edvardsson; Katarina Wetter-Edman,2020,Journal of services research,,https://www.semanticscholar.org/paper/ac1bd39fb2c3e185247823c8a846c9829bb5ce27,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.17035353183746338,271,False,0.15758961,5.978597,False,0,,
42c66c187222,Design principles,Toward an effective approach to collaboration education: A taxonomy for game design,A. Loparev; C. A. Egert,2015,,10.1109/GEM.2015.7377203,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1701885461807251,270,False,3.093889,3.97216,False,0,,
43856ed76df1,Design Rules,Hybrid Prototyping: Pure Theory or a Practical Solution to Accelerating Prototyping Tasks?,David Mathias; C. Snider; B. Hicks,2019,Proceedings of the Design Society,,https://www.semanticscholar.org/paper/9f9e2a02a0991265112e3a3b729389070bdb496f,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.2457982301712036,105,False,0.7140335,5.079173,False,0,,
43fee329f83e,Design theory,Process design theory for digital information services,"Wijnhoven, Fons (1)",2008,Methods and Tools for Effective Knowledge Life-Cycle-Management,10.1007/978-3-540-78431-9_31,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1047595739364624,35,False,-0.51574224,6.014116,False,0,,
44848ca19e31,Design principles,"Design Obligations for Software, with Examples from Data Abstraction and Adaptive Systems",M. Shaw,2025,,10.1109/Designing66910.2025.00016,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.14507275819778442,181,False,1.8410391,3.9322057,False,0,,
4567075d70b4,Design rationale,Making Argumentation Serve Design,G. Fischer; A. C. Lemke; Ray McCall; A. Mørch,1996,Hum. Comput. Interact.,,https://www.semanticscholar.org/paper/3030e27be928a7240a7e390ad8a09ba979d0cac9,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11530828475952148,61,False,-0.91474956,5.517782,False,0,,
48af90d5dfe7,Design Guidelines,Design Guidelines for Domain Specific Languages,Gabor Karsai; Holger Krahn; Claas Pinkernell; Bernhard Rumpe; Martin Schindler; Steven Völkel,2014,arXiv.org,,https://www.semanticscholar.org/paper/26640e6ab9ea74e28d9401eaf3f66a78a2ab19b7,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.176782488822937,288,False,1.4506677,2.8618252,False,0,,
498a6aa649eb,Design Patterns,Service engineering design patterns,"Milanovic, N. (1)",,2006 2nd IEEE International Symposium on Service-oriented System Engineering,,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.16134870052337646,241,False,1.4496667,3.4356542,False,0,,
49d75437fd07,Design Patterns,A Framework for Design Patterns in TROPOS,T. Do; Manuel Kolp; T. Hoang; A. Pirotte,2003,Brazilian Symposium on Software Engineering,,https://www.semanticscholar.org/paper/27c4d424b3d562fdc6dd87d6f06badce56f21ee7,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.18089067935943604,31,False,1.5390462,3.411697,False,0,,
4a9c96b6c482,Design Patterns,Meta patternsma means for capturing the essentials of reusable object-oriented design,"Pree, Wolfgang (1)",1994,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.16238415241241455,243,False,2.0594485,2.6506464,False,0,,
4ac74ce3f335,Design rationale,Towards a framework for documentation design: an abstract model of computer-mediated activity,"van Loggem, Brigit",2013,Proceedings of the 31st European Conference on Cognitive Ergonomics,10.1145/2501907.2501953,https://doi.org/10.1145/2501907.2501953,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.14082396030426025,166,False,1.0610679,4.645808,False,0,,
4b599d3e2eb0,Design knowledge,Immodest Proposals: Research Through Design and Knowledge,"Bardzell, Jeffrey and Bardzell, Shaowen and Koefoed Hansen, Lone",2015,Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems,10.1145/2702123.2702400,https://doi.org/10.1145/2702123.2702400,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1186712384223938,70,False,-0.02768842,8.059096,False,0,,
4c8bdfbd1309,Design rationale,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,"Shipman, F.M., III (1); McCall, R.J.",,"(AI EDAM) Artificial Intelligence for Engineering Design, Analysis and Manufacturing",10.1017/S089006040000192X,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11528563499450684,60,False,-0.9742672,5.4388156,False,0,,
4db508a9681a,Design theory,Philosophy of design: A meta-theoretical structure for design theory,"Love, Terence",2000,Design Studies,10.1016/S0142-694X(99)00012-5,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1067243218421936,43,False,-0.29231313,7.447379,False,0,,
4e727e38805c,Design Patterns,"Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration",J. Wang; X. Shu; B. Bach; U. Hinrichs,2025,,10.1109/TVCG.2024.3456311,,1,Visualization · Visualizations · Composite,"visualization, visualizations, composite, composite visualization, data, patterns","This exploratory cluster contains 5 papers. Frequent terms include visualization, visualizations, composite, composite visualization, data, patterns. Representative papers include Revisiting the Design Patterns of Composite Visualizations; Exploring the design space of composite visualization; Visualization Atlases: Explaining and Exploring Complex Topics Through Data, Visualization, and Narration.",0.09205085039138794,3,True,-0.83593124,4.404477,False,0,,
4effa8e553a8,Design knowledge,Toward Engineering Design Principles for HCI,"Long, John (1); Cummaford, Steve (2); Stork, Adam (3)",2022,Synthesis Lectures on Human-Centered Informatics,10.2200/s01172ed1v02y202202hci055,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1644291877746582,251,False,5.4118595,5.421537,False,0,,
4fb2c242dfee,Design Patterns,Coupling of design patterns: common practices and their benefits,"McNatt, W.B. (1); Bieman, J.M. (1)",,25th Annual International Computer Software and Applications Conference. COMPSAC 2001,10.1109/CMPSAC.2001.960670,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.15636688470840454,228,False,2.1737082,2.9440362,False,0,,
5000c5049cbd,Design knowledge,Learning design knowledge as generalization,"Li, Heng (1); Wu, Xindong (1)",1998,Cybernetics and Systems,,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.20285910367965698,70,False,1.3157288,8.466481,False,0,,
50c94f5857d8,Design theory,Eight Components of a Design Theory of Sonification,M. Nees,2019,Proceedings of the 25th International Conference on Auditory Display (ICAD 2019),,https://www.semanticscholar.org/paper/5e41b7e4f9a1804f3369a8815558f7989daff1df,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.18816018104553223,306,False,-0.5182766,7.0631304,False,0,,
5389fb1cc38b,Design methods,Elements of a design method – a basis for describing and evaluating design methods,K. Gericke; C. Eckert; M. Stacey,2022,Design Science,,https://www.semanticscholar.org/paper/c6983d646df77563eea8dc5d05abb895c9c8b87f,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11424398422241211,57,False,0.92530394,5.8782916,False,0,,
53adec5acee6,Design knowledge,Mapping design knowledge: 36 years of Design Studies,K. Burns; Jack Ingram; L. Annable,2016,,,https://www.semanticscholar.org/paper/a749b4fe5ef70d2391f17102eab0671f5d3f3dc1,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.12920242547988892,110,False,1.5034977,8.136603,False,0,,
560be0c20de7,Design frameworks,"Designing for Trust, Progress, and Dignity: A Conceptual Framework for Reliability, Responsiveness, and Relational Quality in AI-Enabled Service Systems",M. Colgate; Orla Colgate,2026,Information,,https://www.semanticscholar.org/paper/51493efcd757168bfe90566436e0982efe07bfd9,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.15271174907684326,2,True,1.4483844,4.9110546,False,0,,
5611cdb5c33a,Design methods,Generating implications for design through design research,"Sas, Corina and Whittaker, Steve and Dow, Steven and Forlizzi, Jodi and Zimmerman, John",2014,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/2556288.2557357,https://doi.org/10.1145/2556288.2557357,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.11989784240722656,79,False,0.12054101,7.5789905,False,0,,
5a05967135ba,Design Patterns,Cross-cultural adaptation of educational design patterns at scale,Carmen Jane Vallis; Huyen Thi Ngoc Nguyen; Adrian Norman,2024,Journal of Work-Applied Management,,https://www.semanticscholar.org/paper/a289e650dcf66ee89360651d91afbb407cca0c77,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.20768195390701294,326,False,3.358406,3.8989031,False,0,,
5a716d80ac6b,Design knowledge,Towards a Method for Design Principle Development in Information Systems,"Möller, F. (1); Guggenberger, T.M. (1); Otto, B. (1)",,"Designing for Digital Transformation. Co-Creating Services with Citizens and Industry. 15th International Conference on Design Science Research in Information Systems and Technology, DESRIST 2020. Proceedings. Lecture Notes in Computer Science (LNCS 12388)",10.1007/978-3-030-64823-7_20,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.06905579566955566,2,True,0.3517696,6.994713,False,0,,
5a973fb8ae6f,Design theory,ICT-Enabled Self-Management of Chronic Diseases: Literature Review and Analysis Using Value-Sensitive Design,M. Dadgar; K. D. Joshi,2015,,10.1109/HICSS.2015.388,,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.24067306518554688,100,False,1.4596771,6.046413,False,0,,
5b3b013c191d,Design theory,Towards a unified terminology for sonification and visualization,K. Enge; A. Rind; Michael Iber; Robert Höldrich; W. Aigner,2023,Personal and Ubiquitous Computing,,https://www.semanticscholar.org/paper/79f758f21333f7a0a552329d1b8ad8cf8bfd0154,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.2593255043029785,339,False,-0.85239524,4.3988934,False,0,,
5b52ec143fa6,Design theory,The ECC Methodology for Architecture Design Theory and Practices Research,Fathi Bashier,2021,IOP Conference Series: Materials Science and Engineering,,https://www.semanticscholar.org/paper/e2e838097c3370c8b6bf8c86a344609304d86bac,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1271611452102661,102,False,0.63172394,7.1710653,False,0,,
5ba50396ff25,Design methods,What is a Convention in Interactive Narrative Design?,"Koenitz, H. (1); Roth, C. (1); Dubbelman, T. (1); Knoller, N. (1)",,"Interactive Storytelling. 10th International Conference on Interactive Digital Storytelling, ICIDS 2017. Proceedings: LNCS 10690",10.1007/978-3-319-71027-3_29,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.16405141353607178,250,False,-0.28477573,2.9635787,False,0,,
5c096c480387,Design Rules,User interfaces of information retrieval systems and user friendliness,P. Vilar; M. Žumer,2013,Knjižnica,,https://www.semanticscholar.org/paper/9aa514c3ca92faefeccdf83e91e0ddef127ac487,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17554771900177002,22,False,1.9881493,4.5387626,False,0,,
5f6661254e39,Design Patterns,Ethical Encounters in Design Practice: A Framework Grounded in Practitioner Experience,"\""Oz, Gizem and Dindler, Christian and Gall Krogh, Peter and Lindberg, Sharon",2026,Proceedings of the 2026 CHI Conference on Human Factors in Computing Systems,10.1145/3772318.3791435,https://doi.org/10.1145/3772318.3791435,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.16555297374725342,255,False,1.0384253,6.305469,False,0,,
5ffd963397c9,Design theory,THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.,"Eder, W.Ernst",1987,,,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1879061460494995,305,False,-0.53716797,6.881439,False,0,,
60c69d24c5a3,Design methods,Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework,"Cash, Philip (1); Daalhuizen, Jaap (2); Hekkert, Paul (3)",2023,Design Studies,10.1016/j.destud.2023.101204,,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.1256551742553711,97,False,0.9353674,5.8413963,False,0,,
615169de6f0e,Design Guidelines,From interaction to trajectories: designing coherent journeys through user experiences,"Benford, Steve and Giannachi, Gabriella and Koleva, Boriana and Rodden, Tom",2009,Proceedings of the SIGCHI Conference on Human Factors in Computing Systems,10.1145/1518701.1518812,https://doi.org/10.1145/1518701.1518812,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17524224519729614,19,False,2.4560843,4.972465,False,0,,
6194ef223969,Design theory,A typology of Urban Design theories and its application to the shared body of knowledge,Hooman Foroughmand Araabi,2015,Urban Design International,,https://www.semanticscholar.org/paper/89914fef1674939de30d51f67c4e54d2aee8e0dd,0,Knowledge · Patterns · Theory,"knowledge, patterns, theory, design knowledge, pattern, research","This exploratory cluster contains 340 papers. Frequent terms include knowledge, patterns, theory, design knowledge, pattern, research. Representative papers include A conceptual framework for design science research; Towards a Method for Design Principle Development in Information Systems; Towards normal design for safety-critical systems.",0.167547345161438,257,False,-0.48889667,7.214023,False,0,,
65c31c577170,Design Guidelines,The Rough Mile: Testing a Framework of Immersive Practice,"Spence, Jocelyn and Hazzard, Adrian and McGrath, Sean and Greenhalgh, Chris and Benford, Steve",2017,Proceedings of the 2017 Conference on Designing Interactive Systems,10.1145/3064663.3064756,https://doi.org/10.1145/3064663.3064756,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.21509891748428345,83,False,2.4582906,5.003257,False,0,,
660ca24145b2,Design frameworks,The E-Design Assessment Tool: an evidence-informed approach towards a consistent terminology for quantifying online distance learning activities,Helen Walmsley-Smith; Lynn Machin; G. Walton,2019,Research in Learning Technology,,https://www.semanticscholar.org/paper/b16b678f10cc89599644f2c85895dbff730b3569,-1,Noise / weak affinity,"patterns, knowledge, framework, user, learning, human",114 papers were left unassigned by the density model. They are retained as evidence of weak affinity rather than treated as an algorithm failure.,0.17673081159591675,24,False,3.606899,4.266842,False,0,,
